 5822232 2M19572812+4101357 4669.7  72.8  0.239 0.025  0.    0.011  33.665 0.009  3.963 0.011 RC       0.9969 0.032  1.306 0.14  0.078 11.519 0.069 0.023 2.431 0.005 0.01  1.205E-03 0.068 0.008 3.565  0.164  -0.154 0.686 0.076
 5822936 2M19580014+4104422 4778.2  74.2 -0.152 0.033  0.022 0.014  42.618 0.013  4.515 0.004 RGB      1.0336 0.0004 1.41  0.049 0.041 10.574 0.017 0.015 2.539 0.007 0.007 1.681E-03 0.008 0.007 3.474  0.076  -0.073 0.435 0.074
 5854149 2M18514014+4107296 4765.4  72.9  0.172 0.028  0.006 0.011  40.005 0.02   4.342 0.008 RC       1.     0.0212 1.549 0.111 0.075 11.449 0.05  0.022 2.511 0.009 0.01  1.456E-03 0.046 0.008 3.35   0.133  -0.109 0.315 0.074
 5855568 2M18542630+4108397 4837.6  77.2 -0.275 0.037  0.167 0.015  36.157 0.015  4.261 0.008 RC       0.994  0.0152 1.292 0.087 0.076 10.957 0.039 0.022 2.47  0.007 0.01  1.385E-03 0.035 0.008 3.468  0.105  -0.095 0.168 0.075
 5856737 2M18564252+4106147 4744.7  81.4  0.094 0.028  0.09  0.012 142.476 0.009 12.021 0.004 RGB      1.0239 0.0004 1.077 0.041 0.033  5.064 0.015 0.011 3.061 0.005 0.007 1.170E-02 0.008 0.007 3.954  0.067  -0.064 0.227 0.082
 5856931 2M18570612+4106186 4233.   53.   0.071 0.022  0.093 0.012   7.202 0.029  1.224 0.004 RGB      1.0484 0.0005 0.993 0.089 0.044 22.255 0.03  0.017 1.74  0.013 0.007 1.271E-04 0.008 0.008 4.072  0.137  -0.134 0.241 0.067
 5857548 2M18582642+4111593 4872.1  78.7 -0.213 0.036  0.061 0.014  32.182 0.02   4.118 0.016 RC       0.9971 0.006  1.043 0.093 0.078 10.416 0.04  0.023 2.421 0.009 0.01  1.302E-03 0.034 0.008 3.704  0.101  -0.094 0.245 0.077
 5857618 2M18583415+4110232 4702.6  70.   0.303 0.025  0.005 0.01   71.117 0.009  6.327 0.004 RGB(S)   1.0275 0.0006 1.698 0.039 0.038  9.019 0.014 0.014 2.758 0.005 0.007 3.263E-03 0.008 0.007 3.304  0.062  -0.055 0.271 0.072
 5857724 2M18584828+4108138 4386.4  58.8 -0.305 0.029  0.213 0.016  16.166 0.011  2.32  0.009 RGB      1.047  0.0004 0.921 0.052 0.043 14.182 0.022 0.016 2.099 0.005 0.007 4.556E-04 0.017 0.008 4.076  0.081  -0.078 0.233 0.07
 5858034 2M18592445+4108444 4908.5  80.2 -0.128 0.035  0.061 0.013  38.141 0.009  4.403 0.01  RC       0.9945 0.0104 1.357 0.068 0.075 10.894 0.031 0.022 2.496 0.005 0.01  1.480E-03 0.029 0.008 3.437  0.077  -0.078 0.299 0.076
 5858641 2M19003896+4107044 4243.1  53.4  0.038 0.022  0.022 0.012   8.857 0.016  1.395 0.014 RGB      1.0445 0.0004 1.114 0.075 0.044 21.242 0.032 0.017 1.831 0.007 0.007 1.639E-04 0.027 0.008 3.884  0.121  -0.11  0.274 0.076
 5858947 2M19011396+4109061 5002.2  86.6 -0.809 0.052  0.227 0.022 169.017 0.009 14.487 0.004 RGB      1.0176 0.0002 0.946 0.041 0.031  4.299 0.015 0.01  3.147 0.005 0.007 1.678E-02 0.008 0.006 3.897  0.063  -0.061 0.075 0.079
 5859492 2M19021718+4107236 4626.2  66.8  0.286 0.024  0.001 0.01   35.411 0.012  4.056 0.013 RC       1.0048 0.0103 1.324 0.079 0.077 11.333 0.036 0.023 2.451 0.006 0.01  1.282E-03 0.034 0.008 3.562  0.086  -0.098 0.24  0.072
 5860093 2M19032151+4107103 4649.2  69.2 -0.399 0.035  0.17  0.017  50.352 0.009  5.556 0.005 RGB      1.0384 0.0003 0.955 0.04  0.04   8.063 0.015 0.015 2.605 0.005 0.007 2.570E-03 0.009 0.007 3.988  0.061  -0.059 0.051 0.071
 5866138 2M19135012+4106294 4998.1  84.   0.148 0.032 -0.035 0.011  88.049 0.013  7.271 0.007 RC       1.0028 0.0179 2.231 0.09  0.053  9.151 0.041 0.011 2.864 0.007 0.008 4.105E-03 0.038 0.008 3.026  0.006  -0.115 0.098 0.078
 5866537 2M19142689+4109216 4802.1  87.7  0.144 0.028  0.024 0.012 103.269 0.009  8.964 0.004 RGB      1.0266 0.0004 1.336 0.042 0.036  6.604 0.015 0.013 2.924 0.006 0.007 6.539E-03 0.008 0.007 3.636  0.065  -0.064 0.204 0.087
 5866737 2M19144699+4111412 4866.8  78.5 -0.239 0.037  0.031 0.015  66.477 0.009  6.517 0.004 RGB      1.0302 0.0004 1.283 0.04  0.039  8.042 0.015 0.014 2.736 0.005 0.007 3.480E-03 0.008 0.007 3.575  0.058  -0.056 0.127 0.076
 5866945 2M19150344+4111550 4789.   81.1  0.23  0.027  0.015 0.011  91.09  0.009  8.035 0.004 RGB      1.028  0.0003 1.407 0.04  0.037  7.221 0.015 0.013 2.869 0.005 0.007 5.268E-03 0.008 0.007 3.577  0.064  -0.062 0.227 0.081
 5866965 2M19150476+4109509 4088.5  49.4 -0.437 0.026  0.213 0.017   3.277 0.038  0.658 0.024 RGB      1.0273 0.0012 1.155 0.15  0.044 35.897 0.061 0.017 1.391 0.017 0.007 3.528E-05 0.048 0.008 3.675  0.251  -0.204 0.147 0.158
 5867450 2M19154185+4109198 4720.   75.3  0.413 0.024  0.008 0.009 165.864 0.009 13.128 0.004 RGB      1.0226 0.0003 1.191 0.039 0.031  4.942 0.014 0.01  3.126 0.005 0.007 1.391E-02 0.008 0.007 3.864  0.063  -0.061 0.199 0.078
 5867990 2M19162482+4111374 4803.1  89.9  0.07  0.029 -0.006 0.013  87.443 0.009  7.92  0.004 RGB      1.0283 0.0004 1.323 0.042 0.037  7.141 0.015 0.013 2.852 0.006 0.007 5.121E-03 0.008 0.007 3.627  0.064  -0.063 0.174 0.088
 5869293 2M19180929+4106270 4590.4  65.8  0.077 0.026  0.012 0.011  51.58  0.016  5.382 0.004 RGB      1.0367 0.0009 1.151 0.054 0.04   8.775 0.019 0.015 2.613 0.007 0.007 2.404E-03 0.008 0.007 3.841  0.088  -0.082 0.172 0.071
 5869538 2M19182613+4107271 5014.4  93.1 -0.162 0.038  0.035 0.015 201.383 0.009 15.541 0.009 RGB      1.0172 0.0001 1.214 0.052 0.028  4.46  0.022 0.009 3.224 0.006 0.007 1.929E-02 0.017 0.006 3.68   0.085  -0.077 0.265 0.085
 5869785 2M19184222+4110116 4992.1  89.4  0.015 0.034 -0.027 0.013 227.089 0.009 16.945 0.02  RGB      1.0167 0.0001 1.226 0.088 0.028  4.225 0.041 0.009 3.275 0.005 0.007 2.292E-02 0.039 0.006 3.716  0.146  -0.136 0.331 0.082
 5872236 2M19214904+4109026 4840.2  77.1 -0.204 0.035  0.056 0.014  31.947 0.012  4.109 0.015 RC       0.9969 0.007  1.02  0.081 0.078 10.355 0.037 0.023 2.416 0.006 0.01  1.296E-03 0.034 0.008 3.733  0.081  -0.089 0.12  0.076
 5872509 2M19220847+4108072 4803.6  75.  -0.017 0.031  0.023 0.012  38.454 0.009  4.354 0.009 RC       0.9981 0.0068 1.388 0.058 0.075 11.031 0.026 0.022 2.495 0.005 0.01  1.458E-03 0.023 0.008 3.435  0.065  -0.074 0.279 0.074
 5876758 2M19274808+4106292 4914.5  89.1 -0.26  0.037  0.006 0.016  34.481 0.013  4.153 0.013 RC       0.9895 0.0258 1.295 0.126 0.077 11.189 0.06  0.023 2.453 0.007 0.01  1.304E-03 0.058 0.008 3.467  0.153  -0.139 0.319 0.085
 5879112 2M19305370+4109057 4932.1  95.3 -0.427 0.041  0.171 0.019  28.406 0.014  4.    0.018 RC       0.9872 0.0175 0.853 0.113 0.08   9.997 0.053 0.024 2.369 0.007 0.01  1.204E-03 0.05  0.008 3.876  0.108  -0.104 0.262 0.091
 5879265 2M19310525+4109102 4243.   53.2  0.159 0.021  0.01  0.011                            REJECT                                                                                                                               No Seis
 5879728 2M19313787+4108120 4879.2  78.8 -0.115 0.035  0.031 0.013  36.527 0.009  3.904 0.009 RC       1.0002 0.0015 1.869 0.052 0.076 13.083 0.022 0.022 2.476 0.005 0.01  1.177E-03 0.018 0.008 3.104  0.048  -0.05  0.278 0.076
 5879876 2M19314822+4106000 4708.5  73.5  0.03  0.029 -0.003 0.012  30.768 0.033  3.891 0.025 RC(S)    0.9967 0.0161 1.087 0.156 0.079 10.969 0.068 0.024 2.394 0.014 0.01  1.161E-03 0.059 0.008 3.731  0.164  -0.161 0.453 0.079 SeisUnc
 5881733 2M19340200+4111422 4296.5  55.2  0.047 0.023  0.022 0.012                            REJECT                                                                                                                               No Seis
 5882005 2M19342102+4106113 4816.4  75.8 -0.092 0.033  0.017 0.013  80.579 0.009  7.442 0.004 RGB      1.0282 0.0005 1.334 0.039 0.038  7.465 0.014 0.014 2.817 0.005 0.007 4.521E-03 0.008 0.007 3.56   0.065  -0.06  0.074 0.074
 5882210 2M19343487+4107568 4914.1  83.6  0.017 0.033 -0.005 0.012 137.757 0.01  11.076 0.004 RGB      1.0206 0.0004 1.442 0.043 0.033  5.907 0.016 0.011 3.054 0.006 0.007 9.866E-03 0.008 0.007 3.474  0.068  -0.066 0.278 0.079
 5891971 2M19444187+4111514 5103.2  95.6 -0.813 0.054  0.306 0.023  30.921 0.034  4.487 0.005 RC(S)    0.9719 0.0126 0.779 0.121 0.079  9.078 0.045 0.024 2.414 0.015 0.01  1.468E-03 0.028 0.008 3.928  0.112  -0.117 0.385 0.085
 5891982 2M19444281+4111043 4823.8  76.9 -0.398 0.039  0.044 0.017  40.08  0.009  4.458 0.004 RGB      1.0351 0.0005 1.244 0.039 0.041 10.218 0.014 0.015 2.514 0.005 0.007 1.644E-03 0.008 0.007 3.578  0.065  -0.061 0.23  0.075
 5892369 2M19450489+4109386 4839.6  76.7 -0.023 0.032  0.009 0.012  39.224 0.014  4.483 0.01  RC(S)    1.0006 0.0127 1.312 0.081 0.075 10.601 0.036 0.022 2.505 0.007 0.01  1.554E-03 0.033 0.008 3.494  0.1    -0.083 0.167 0.076
 5893765 2M19461798+4109158 4805.3  75.3 -0.105 0.033  0.018 0.013  65.062 0.01   6.408 0.004 RGB      1.0318 0.0004 1.255 0.041 0.039  8.063 0.015 0.014 2.724 0.005 0.007 3.375E-03 0.008 0.007 3.638  0.066  -0.06  0.148 0.074
 5893926 2M19462689+4108529 4698.9  70.4  0.023 0.029  0.005 0.012  46.501 0.011  4.796 0.004 RGB      1.0339 0.0007 1.4   0.044 0.041 10.132 0.016 0.015 2.573 0.006 0.007 1.898E-03 0.008 0.007 3.542  0.069  -0.064 0.203 0.073
 5894271 2M19464701+4110311 4866.6  79.1 -0.256 0.037  0.162 0.015 168.089 0.009 14.082 0.007 RGB      1.0198 0.0004 0.991 0.046 0.031  4.444 0.019 0.01  3.139 0.005 0.007 1.592E-02 0.014 0.006 3.964  0.073  -0.071 0.092 0.076
 5896480 2M19484627+4109409 4864.9  78.  -0.094 0.034  0.037 0.013  35.31  0.009  4.229 0.015 RC       1.0001 0.0107 1.221 0.082 0.077 10.761 0.039 0.023 2.461 0.005 0.01  1.381E-03 0.037 0.008 3.564  0.087  -0.092 0.234 0.077
 5899383 2M19511202+4109421 5004.9  84.7 -0.021 0.035  0.022 0.012  48.579 0.015  4.587 0.014 RC(S)    1.0106 0.0053 2.298 0.081 0.071 12.499 0.035 0.02  2.606 0.008 0.009 1.659E-03 0.031 0.008 2.868  0.159  -0.084 0.414 0.079
 5899642 2M19512352+4106247 4962.8  82.9 -0.121 0.036 -0.011 0.013 119.321 0.009 10.001 0.005 RGB      1.0218 0.0003 1.424 0.041 0.034  6.292 0.015 0.012 2.994 0.005 0.007 8.063E-03 0.009 0.007 3.448  0.065  -0.062 0.418 0.077
 5903484 2M19544774+4106066 4658.8  68.3  0.208 0.026 -0.015 0.01   29.679 0.009  3.376 0.008 RC(S)    1.0026 0.0026 1.656 0.047 0.079 13.822 0.02  0.024 2.376 0.005 0.01  8.846E-04 0.016 0.008 3.284  0.055  -0.042 0.763 0.072
 5905457 2M19562037+4110201 4984.1  89.1  0.042 0.033 -0.008 0.012                            REJECT                                                                                                                               No Seis
 5905600 2M19562716+4107029 4441.1  60.4 -0.09  0.027  0.152 0.013  25.321 0.011  3.257 0.011 RGB(S)   1.046  0.0007 0.933 0.058 0.042 11.365 0.025 0.016 2.297 0.006 0.007 8.961E-04 0.021 0.008 4.128  0.089  -0.087 0.462 0.07
 5905655 2M19562955+4107354 4380.3  58.2 -0.056 0.025  0.009 0.013  13.352 0.022  1.911 0.006 RGB      1.0436 0.0004 1.14  0.073 0.044 17.364 0.026 0.016 2.016 0.01  0.007 3.071E-04 0.011 0.008 3.817  0.117  -0.106 0.573 0.069
 5905736 2M19563448+4107135 4788.7  79.1  0.23  0.027  0.001 0.011  90.807 0.009  7.875 0.004 RGB      1.0268 0.0003 1.517 0.04  0.037  7.512 0.015 0.013 2.868 0.005 0.007 5.048E-03 0.008 0.007 3.459  0.065  -0.062 0.661 0.079
 5905907 2M19564396+4107329 4890.   80.2 -0.49  0.042  0.134 0.018 120.568 0.009 10.947 0.004 RGB      1.0236 0.0005 0.994 0.04  0.034  5.248 0.015 0.012 2.995 0.005 0.007 9.694E-03 0.008 0.007 3.898  0.063  -0.061 0.127 0.077
 5906289 2M19570381+4106270 4377.3  57.9  0.066 0.024 -0.014 0.012   9.621 0.026  1.381 0.011 RGB      1.0349 0.0004 1.615 0.093 0.044 24.35  0.036 0.017 1.873 0.012 0.007 1.577E-04 0.023 0.008 3.329  0.15   -0.132 0.818 0.075
 5937398 2M18502600+4114577 4767.6  80.2 -0.013 0.03   0.127 0.013 118.395 0.009 10.507 0.004 RGB      1.0266 0.0005 1.055 0.04  0.035  5.492 0.015 0.012 2.982 0.005 0.007 8.983E-03 0.008 0.007 3.968  0.069  -0.067 0.257 0.08
 5938430 2M18521894+4116496 4607.   71.1 -0.037 0.028  0.154 0.013  58.446 0.009  5.934 0.004 RGB      1.0358 0.0004 1.144 0.039 0.04   8.208 0.014 0.015 2.668 0.005 0.007 2.917E-03 0.008 0.007 3.814  0.066  -0.063 0.207 0.075
 5940060 2M18552193+4113552 4624.6  67.8 -0.223 0.032  0.175 0.015  52.408 0.011  5.679 0.004 RGB      1.0382 0.0009 0.979 0.043 0.04   8.014 0.016 0.015 2.621 0.006 0.007 2.684E-03 0.008 0.007 4.024  0.069  -0.07  0.    0.071
 5940068 2M18552281+4117593 4641.   68.5  0.084 0.027  0.066 0.011  90.13  0.009  8.356 0.004 RGB      1.0312 0.0003 1.098 0.038 0.037  6.464 0.014 0.013 2.858 0.005 0.007 5.733E-03 0.008 0.007 3.922  0.063  -0.06  0.219 0.071
 5940587 2M18562527+4117564 4910.6  88.  -0.177 0.036 -0.008 0.015 102.984 0.009  9.034 0.004 RGB      1.0242 0.0005 1.34  0.041 0.036  6.588 0.015 0.013 2.928 0.005 0.007 6.610E-03 0.008 0.007 3.534  0.068  -0.063 0.265 0.083
 5943345 2M19015661+4114403 4895.4  79.   0.102 0.031 -0.01  0.011  49.714 0.031  4.692 0.013 RC       1.0055 0.0041 2.221 0.11  0.07  12.216 0.042 0.019 2.611 0.014 0.009 1.719E-03 0.027 0.008 3.011  0.094  -0.195 0.214 0.077
 5943448 2M19020822+4112208 4607.6  66.8 -0.086 0.029  0.048 0.013  38.017 0.04   4.339 0.005 RGB      1.0389 0.0005 1.088 0.125 0.041  9.928 0.042 0.015 2.481 0.018 0.007 1.569E-03 0.01  0.007 3.891  0.209  -0.184 0.19  0.071
 5944493 2M19040639+4117492 5040.7 107.7 -0.302 0.04   0.05  0.018  31.794 0.018  3.939 0.006 RC       0.9952 0.0345 1.274 0.154 0.078 11.483 0.073 0.023 2.423 0.009 0.01  1.186E-03 0.07  0.008 3.465  0.185  -0.165 0.519 0.098
 5950668 2M19145245+4115440 4278.7  54.4  0.124 0.022  0.017 0.011  11.457 0.009  1.692 0.006 RGB      1.045  0.0004 1.127 0.041 0.044 18.743 0.016 0.017 1.944 0.005 0.007 2.414E-04 0.012 0.008 3.888  0.064  -0.06  0.231 0.068
 5952890 2M19174327+4115540 4623.7  75.4 -0.136 0.03   0.076 0.015  49.721 0.009  5.275 0.004 RGB      1.0366 0.0007 1.13  0.04  0.04   8.837 0.015 0.015 2.598 0.005 0.007 2.309E-03 0.008 0.007 3.801  0.062  -0.063 0.089 0.079
 5953450 2M19182272+4114094 5054.2  95.9 -0.678 0.05  -0.036 0.021 141.105 0.009 12.69  0.004 RGB      1.0201 0.0004 0.94  0.042 0.033  4.679 0.015 0.011 3.071 0.006 0.007 1.294E-02 0.008 0.007 3.93   0.067  -0.064 0.124 0.087
 5953709 2M19184297+4116516 5089.   96.1 -0.069 0.037  0.034 0.014  90.282 0.009  7.293 0.004 RC       0.9914 0.0023 2.556 0.043 0.052  9.63  0.016 0.011 2.878 0.006 0.008 4.036E-03 0.009 0.008 2.756  0.083  -0.067 0.329 0.086
 5954815 2M19200532+4117062 4793.5  74.4  0.248 0.027  0.011 0.01  157.233 0.009 12.521 0.004 RGB      1.0217 0.0003 1.259 0.039 0.031  5.199 0.014 0.011 3.106 0.005 0.007 1.264E-02 0.008 0.007 3.75   0.062  -0.059 0.447 0.074
 5956105 2M19214254+4112564 4826.5  75.6  0.188 0.029 -0.008 0.01   52.538 0.025  5.117 0.015 RC       1.0004 0.0235 1.852 0.135 0.069 10.889 0.061 0.019 2.632 0.011 0.009 2.023E-03 0.055 0.008 3.18   0.113  -0.113 0.097 0.075
 5956977 2M19225228+4114503 4786.4  75.  -0.345 0.037  0.237 0.016  58.436 0.009  5.754 0.004 RGB      1.0297 0.0005 1.401 0.039 0.04   9.    0.014 0.015 2.676 0.005 0.007 2.710E-03 0.008 0.007 3.421  0.06   -0.058 0.087 0.074
 5959615 2M19262337+4115291 4726.2  72.2  0.092 0.028  0.024 0.011  28.708 0.009  3.562 0.011 RC       1.001  0.043  1.244 0.181 0.08  12.136 0.089 0.024 2.365 0.005 0.01  9.816E-04 0.088 0.008 3.589  0.212  -0.198 0.222 0.075
 5960552 2M19273821+4115333 4703.7  74.1 -0.253 0.033  0.152 0.015  50.91  0.014  5.498 0.009 RGB      1.0375 0.0004 1.051 0.061 0.04   8.388 0.024 0.015 2.612 0.007 0.007 2.512E-03 0.018 0.007 3.876  0.098  -0.091 0.439 0.421
 5960710 2M19275036+4116047 4250.   53.3  0.274 0.02   0.03  0.01   12.608 0.067  1.637 0.004 RGB(S)   1.0342 0.0006 1.765 0.202 0.044 22.404 0.067 0.016 1.984 0.028 0.007 2.213E-04 0.008 0.008 3.251  0.342  -0.247 0.571 0.343 SeisUnc
 5961015 2M19281517+4114540 4939.6 113.6 -0.008 0.032  0.085 0.016  44.87  0.023  4.33  0.011 RC       1.0094 0.0059 2.246 0.091 0.072 12.901 0.036 0.02  2.568 0.011 0.009 1.475E-03 0.025 0.008 2.924  0.124  -0.141 0.39  0.106
 5961985 2M19292999+4113245 4917.2  79.7  0.288 0.028  0.001 0.01                             REJECT                                                                                                                               No Seis
 5962031 2M19293312+4113497 4333.3  56.9 -0.26  0.027  0.203 0.015  12.618 0.024  1.868 0.012 RGB      1.0452 0.0004 1.032 0.087 0.044 17.039 0.034 0.016 1.989 0.011 0.007 2.943E-04 0.023 0.008 3.9    0.138  -0.127 0.231 0.072
 5962451 2M19300442+4113270 4801.7  74.8  0.06  0.03   0.01  0.012  92.117 0.011  8.183 0.004 RGB      1.0273 0.0003 1.362 0.043 0.037  7.06  0.016 0.013 2.874 0.006 0.007 5.456E-03 0.008 0.007 3.581  0.067  -0.065 0.225 0.074
 5962470 2M19300612+4113038 4847.   89.6 -0.052 0.032  0.009 0.014  36.607 0.022  4.348 0.017 RC       0.9993 0.0095 1.215 0.106 0.076 10.553 0.046 0.022 2.476 0.01  0.01  1.458E-03 0.039 0.008 3.583  0.122  -0.108 0.305 0.088
 5963732 2M19314375+4117383 4539.2  64.5 -0.29  0.031  0.066 0.015   8.98  0.043  1.534 0.013 RGB      1.0433 0.0154 0.883 0.151 0.044 18.465 0.058 0.017 1.851 0.018 0.007 1.978E-04 0.039 0.008 4.138  0.109  -0.214 0.41  0.077
 5964042 2M19320418+4113013 4819.2  79.1 -0.35  0.038  0.064 0.016  50.679 0.009  5.453 0.004 RGB      1.0355 0.0004 1.12  0.04  0.04   8.624 0.015 0.015 2.616 0.005 0.007 2.462E-03 0.008 0.007 3.746  0.062  -0.059 0.37  0.077
 5964634 2M19324099+4116492 4964.7  84.9 -0.903 0.053  0.282 0.023  27.914 0.009  3.763 0.01  RC       0.9946 0.0215 1.014 0.102 0.08  10.974 0.049 0.024 2.363 0.005 0.01  1.082E-03 0.047 0.008 3.643  0.114  -0.107 0.374 0.079
 5965040 2M19330984+4112543 4773.9  73.3  0.186 0.028  0.    0.011  43.494 0.012  4.384 0.008 RC       1.0148 0.0037 1.811 0.057 0.073 11.866 0.023 0.021 2.547 0.006 0.009 1.528E-03 0.018 0.008 3.198  0.052  -0.05  0.309 0.073
 5966386 2M19344658+4112215 4895.8  79.2  0.031 0.032 -0.019 0.012  54.528 0.015  5.254 0.01  RC       1.0021 0.0137 1.889 0.085 0.068 10.757 0.038 0.018 2.651 0.007 0.009 2.140E-03 0.034 0.008 3.136  0.064  -0.072 0.415 0.076
 5967194 2M19353995+4114311 4771.4  72.9  0.319 0.026 -0.001 0.009 166.609 0.009 13.041 0.004 RGB      1.0213 0.0003 1.267 0.039 0.031  5.071 0.014 0.01  3.13  0.005 0.007 1.370E-02 0.008 0.007 3.754  0.061  -0.057 0.239 0.074
 5976238 2M19444489+4116177 4817.6  75.4  0.107 0.03  -0.015 0.011  48.428 0.012  4.877 0.007 RC       0.9948 0.035  1.792 0.15  0.071 11.162 0.073 0.02  2.596 0.006 0.009 1.817E-03 0.072 0.008 3.194  0.148  -0.128 0.345 0.074
 5976798 2M19451285+4115593 4953.2  82.2 -0.042 0.035 -0.003 0.013  52.17  0.013  5.092 0.007 RC       1.0041 0.016  1.894 0.083 0.069 10.98  0.038 0.019 2.634 0.007 0.009 2.018E-03 0.035 0.008 3.112  0.07   -0.068 0.578 0.077
 5977341 2M19454254+4112476 5049.8  86.9  0.093 0.034 -0.05  0.011  96.309 0.009  7.644 0.008 RC       0.9934 0.0022 2.52  0.049 0.049  9.276 0.02  0.01  2.905 0.005 0.007 4.452E-03 0.016 0.008 2.807  0.092  -0.081 0.547 0.079
 5977508 2M19455218+4116087 4720.5  70.8  0.267 0.026 -0.009 0.01   45.14  0.015  4.602 0.011 RC       1.0007 0.0381 1.734 0.167 0.072 11.43  0.081 0.02  2.561 0.007 0.009 1.637E-03 0.079 0.008 3.251  0.194  -0.139 0.587 0.073
 5981329 2M19491458+4114213 4880.4  78.8 -0.105 0.034  0.031 0.013  39.218 0.009  4.373 0.008 RC       1.0048 0.0156 1.443 0.079 0.075 11.093 0.037 0.022 2.507 0.005 0.01  1.491E-03 0.035 0.008 3.366  0.092  -0.092 0.489 0.076
 5981666 2M19493102+4114177 5064.4  87.5  0.127 0.034 -0.031 0.011  91.354 0.009  7.57  0.004 RC       1.0013 0.0103 2.176 0.058 0.051  8.844 0.025 0.011 2.882 0.005 0.008 4.436E-03 0.022 0.008 3.008  0.008  -0.033 0.186 0.08
 5981697 2M19493249+4112196 4864.6  78.2 -0.175 0.035  0.048 0.014  36.426 0.009  4.273 0.016 RC       0.996  0.0127 1.307 0.089 0.076 10.963 0.042 0.022 2.474 0.005 0.01  1.398E-03 0.04  0.008 3.482  0.102  -0.102 0.474 0.077
 5982708 2M19502359+4113232 4961.4  82.2  0.121 0.032 -0.019 0.011  58.897 0.049  5.023 0.009 RC(S)    1.     0.05   2.932 0.252 0.066 12.85  0.113 0.017 2.687 0.021 0.009 1.948E-03 0.101 0.008 2.645  0.125  -0.125 0.622 0.077
 5983251 2M19505108+4115537 3962.   44.7  0.363 0.016  0.033 0.009   4.908 0.058  0.905 0.004 RGB      1.0425 0.0165 0.974 0.188 0.044 27.145 0.067 0.017 1.559 0.025 0.007 6.873E-05 0.033 0.008 4.164  0.087  -0.263 1.367 0.343 Ageold, SeisUnc
 5983299 2M19505364+4114355 4902.2  79.3  0.144 0.03  -0.026 0.011  63.431 0.009  5.803 0.012 RC       1.002  0.0188 2.003 0.096 0.064 10.265 0.046 0.016 2.717 0.005 0.009 2.610E-03 0.044 0.008 3.099  0.067  -0.06  0.202 0.077
 5985218 2M19523941+4114025 4388.8  58.4  0.002 0.025 -0.041 0.012  10.34  0.022  1.389 0.011 RGB(S)   1.0262 0.0006 2.033 0.081 0.044 26.335 0.031 0.017 1.905 0.01  0.007 1.569E-04 0.022 0.008 2.989  0.108  -0.109 0.793 0.394
 5990753 2M19571332+4115486 5029.4  85.4  0.234 0.031 -0.026 0.01   97.284 0.021  7.625 0.018 RC(S)    0.9962 0.0024 2.578 0.1   0.049  9.345 0.043 0.01  2.908 0.01  0.007 4.455E-03 0.037 0.008 2.797  0.183  -0.104 0.486 0.079
 6023638 2M18573152+4120076 4645.8  73.4  0.046 0.027  0.054 0.012  58.877 0.009  6.024 0.004 RGB      1.0364 0.0008 1.112 0.039 0.04   8.046 0.014 0.015 2.673 0.005 0.007 3.010E-03 0.008 0.007 3.892  0.063  -0.061 0.259 0.076
 6024360 2M18585965+4121043 4866.3  78.3 -0.194 0.036  0.057 0.014  31.901 0.026  3.992 0.009 RC       0.9969 0.0183 1.148 0.115 0.078 10.981 0.049 0.023 2.417 0.012 0.01  1.223E-03 0.041 0.008 3.607  0.139  -0.125 0.304 0.076
 6025031 2M19002449+4118553 4576.2  73.3  0.24  0.023  0.018 0.011  58.118 0.009  5.931 0.004 RGB      1.037  0.0009 1.111 0.04  0.04   8.124 0.015 0.015 2.664 0.005 0.007 2.921E-03 0.009 0.007 3.947  0.065  -0.06  0.276 0.08
 6025641 2M19013305+4120025 4757.9  78.6  0.37  0.024  0.014 0.01  121.341 0.009  9.864 0.004 RGB      1.0245 0.0003 1.47  0.04  0.034  6.406 0.015 0.012 2.992 0.005 0.007 7.885E-03 0.008 0.007 3.535  0.065  -0.063 0.348 0.079
 6026188 2M19023579+4120528 4594.7  66.1 -0.015 0.028  0.037 0.012  52.713 0.009  5.626 0.004 RGB      1.0378 0.0011 1.026 0.038 0.04   8.193 0.014 0.015 2.622 0.005 0.007 2.632E-03 0.008 0.007 3.983  0.067  -0.062 0.123 0.07
 6026983 2M19040060+4119524 4707.1  74.7  0.252 0.025  0.018 0.01   84.776 0.011  7.702 0.004 RGB      1.0302 0.0003 1.298 0.045 0.037  7.221 0.016 0.013 2.834 0.006 0.007 4.861E-03 0.008 0.007 3.71   0.068  -0.067 0.416 0.076
 6032639 2M19141495+4118432 4861.8  77.6  0.018 0.032 -0.023 0.012  45.176 0.015  4.699 0.022 RC       0.9898 0.0373 1.746 0.181 0.072 11.381 0.088 0.02  2.568 0.007 0.009 1.670E-03 0.087 0.008 3.201  0.203  -0.149 0.315 0.077
 6033938 2M19160587+4118060 4803.3  74.9  0.074 0.03   0.005 0.012 162.679 0.009 13.271 0.004 RGB      1.0214 0.0003 1.11  0.039 0.031  4.796 0.014 0.011 3.121 0.005 0.007 1.419E-02 0.008 0.007 3.891  0.065  -0.061 0.1   0.074
 6034166 2M19162563+4118371 4686.8  69.2  0.363 0.024  0.011 0.009 106.596 0.009  9.002 0.004 RGB      1.027  0.0003 1.391 0.038 0.036  6.673 0.014 0.013 2.933 0.005 0.007 6.599E-03 0.008 0.007 3.623  0.062  -0.059 0.202 0.072
 6035199 2M19175237+4119547 4900.5  80.5 -0.383 0.04   0.152 0.016                            REJECT                                                                                                                               No Seis
