                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        7385      8.0000000000000004E-001      6.2100000000000002E-003      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93 
                            model_number                                 star_age                                star_mass                              effective_T                            photosphere_L                            photosphere_r                               luminosity                                   radius                                  gravity                                 center_T                               center_Rho                                 center_P                        center_degeneracy                                center_mu                                center_ye                                center_h1                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne22                           mass_conv_core                             he_core_mass                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                           conv_mx1_top_r                           conv_mx1_bot_r                           conv_mx2_top_r                           conv_mx2_bot_r                                mx1_top_r                                mx1_bot_r                                mx2_top_r                                mx2_bot_r                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                                   log_LH                                  log_LHe                                   log_LZ                              log_extra_L                                 log_Lneu                            log_abs_Lgrav                                       pp                                      cno                                 tri_alfa                                   burn_c                                   burn_n                                   burn_o                                max_eps_h                              max_eps_h_m                            max_eps_h_lgR                               max_eps_he                             max_eps_he_m                           max_eps_he_lgR                                max_eps_z                              max_eps_z_m                            max_eps_z_lgR                                 delta_nu                                 delta_Pg                                   nu_max                                    log_L                               surface_h1                               surface_h2                              surface_he3                              surface_he4                              surface_li7                              surface_be7                               surface_b8                              surface_c12                              surface_n14                              surface_o16                             surface_ne20                             surface_mg24                               burn2_top1                               burn2_bot1                               burn2_top2                               burn2_bot2                               burn2_top3                               burn2_bot3                               burn2_top4                               burn2_bot4                                 coupling 
                                     594                  2.7595906963011754E+008                  8.0000000000000016E-001                  5.4465196349851740E+003                  4.0082570359219050E-001                  7.1203029317273225E-001                  4.0082570359219050E-001                  7.1203029317273225E-001                  4.3249630197666018E+004                  1.2056350334375154E+007                  8.9356911690864251E+001                  1.4896362384308570E+017                 -1.3942964032346312E+000                  6.0649934679020101E-001                  8.6418970019705321E-001                  7.2833060181582210E-001                  2.6519493270658234E-001                  4.4115148968543676E-004                  1.0744405087803799E-003                  3.0016240146749011E-003                  0.0000000000000000E+000                  2.9117270827448718E-002                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.6461053459889268E-001                  3.4627125520252766E-002                  7.8128174263447647E-008                  4.3976432621295081E-002                  7.8128174263447647E-008                  1.0000000000000000E+000                  9.6239762225454195E-001                  7.1203029317273225E-001                  5.2003514884401458E-001                  7.7901155955916956E-002                  9.9507624371468679E-004                  8.4770375130431938E-002                  9.9507624371468679E-004                  7.1203029317273225E-001                  5.1437589344712409E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -3.9676279677419163E-001                 -5.0082026772500384E+001                 -1.5954589770191003E+001                 -9.8999999999999986E+001                 -2.0542130382587738E+000                 -3.5849941963838345E+000                 -3.9843530999374033E-001                 -2.8120135371904822E+000                 -5.0082026772500384E+001                 -3.6009506377221911E+001                 -4.1700973972927514E+001                 -5.0313911116474451E+001                  1.5422474998478693E+001                  0.0000000000000000E+000                  7.8404531177931913E+000                  4.6113217242610119E-048                  0.0000000000000000E+000                  7.8404531177931913E+000                  3.5527136788005009E-015                  4.3042742503818235E-005                  8.7870860976277427E+000                  2.0919123930452773E+002                  0.0000000000000000E+000                  5.0378633794307552E+003                 -3.9704443641644588E-001                  7.3852370684518565E-001                  2.2971913798200912E-017                  2.7221585856257359E-005                  2.5527028381971262E-001                  1.8045025505857705E-009                  5.1136104712957030E-033                  4.6343587692480563E-099                  1.0713390956960667E-003                  3.2862003594909966E-004                  2.9816867880506515E-003                  6.0961004074871290E-004                  1.1875299835658168E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     624                  1.3826291125869546E+009                  8.0000000000000016E-001                  5.4755864329464339E+003                  4.2472892757743597E-001                  7.2519279311955087E-001                  4.2472892757743597E-001                  7.2519279311955087E-001                  4.1693886656586801E+004                  1.2227347666071180E+007                  9.6926940699251332E+001                  1.5764078465116637E+017                 -1.3637584147074739E+000                  6.3069118704012506E-001                  8.3848501458250713E-001                  6.7694092817323126E-001                  3.1651144565127159E-001                  3.8976660403284824E-006                  1.5988108074564491E-003                  3.0273465271982245E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.6532199580393496E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.6325680797738622E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2519279311955087E-001                  5.2868650465633960E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.2519279311955087E-001                  5.2222926345631426E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -3.7183163186104778E-001                 -4.9479690770858291E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0442946915820577E+000                 -4.2573881318571241E+000                 -3.7219140221558045E-001                 -3.4537704417730994E+000                 -4.9479690770858291E+001                 -3.7372102974769639E+001                 -4.1117324378227465E+001                 -4.9866277650878580E+001                  1.0404323638578592E+001                  0.0000000000000000E+000                  7.8286809995135203E+000                  1.9622114841640676E-047                  0.0000000000000000E+000                  7.8286809995135203E+000                  1.7763568394002505E-015                  2.1147644241299585E-002                  9.6827258072239548E+000                  2.0362846704715085E+002                  0.0000000000000000E+000                  4.8437373569651736E+003                 -3.7188815893062943E-001                  7.4410240946698114E-001                  2.3413790693498416E-017                  2.6847963320930968E-005                  2.4982715202193795E-001                  1.7410509998911455E-009                  3.4464578876266315E-033                  7.5195823753997666E-099                  1.0485216016272887E-003                  3.2162105145271222E-004                  2.9181825055367189E-003                  5.9540510453348963E-004                  1.1598585435588580E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     658                  2.3123936856527696E+009                  8.0000000000000016E-001                  5.5008933388273836E+003                  4.4435558961249128E-001                  7.3494986073668811E-001                  4.4435558961249128E-001                  7.3494986073668811E-001                  4.0594193404734273E+004                  1.2447110003592016E+007                  1.0462962391009270E+002                  1.6632624426660698E+017                 -1.3428101033542186E+000                  6.5727357297990463E-001                  8.1282567951423479E-001                  6.2562749086779113E-001                  3.6778643026019198E-001                  4.0680237058189019E-006                  1.6121099844061937E-003                  3.0502349813310314E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.6626562518782599E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.6492027453096685E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3494986073668811E-001                  5.3451113139112938E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.3494986073668811E-001                  5.2991377827024599E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -3.5222109524138445E-001                 -4.8845312645316632E+001                 -1.6255619765854984E+001                 -9.8999999999999986E+001                 -2.0252455726832821E+000                 -4.3064682836844463E+000                 -3.5250755642338144E-001                 -3.5330828496815561E+000                 -4.8845312645316632E+001                 -3.7181367486422261E+001                 -4.0638106292514529E+001                 -4.9345157194381891E+001                  1.0451968372050844E+001                  0.0000000000000000E+000                  7.8176109465402348E+000                  9.2088411161174953E-047                  0.0000000000000000E+000                  7.8176109465402348E+000                  1.7763568394002505E-015                  2.5521533772687737E-005                  8.6881939841329032E+000                  1.9967148433718125E+002                  0.0000000000000000E+000                  4.7051213480122906E+003                 -3.5226935240897184E-001                  7.4869217058378634E-001                  2.3640914873027570E-017                  2.6538353370879666E-005                  2.4534895949541896E-001                  1.6944927245091767E-009                  2.4961389198729460E-033                  7.3216839474713574E-099                  1.0297315878422823E-003                  3.1585744679166796E-004                  2.8658872648653776E-003                  5.8373282149919940E-004                  1.1371207519324893E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     694                  3.2133304951212578E+009                  8.0000000000000016E-001                  5.5259610402095159E+003                  4.6486820517304883E-001                  7.4491740354178582E-001                  4.6486820517304883E-001                  7.4491740354178582E-001                  3.9515101218939046E+004                  1.2683303817647317E+007                  1.1328817914866866E+002                  1.7606025704581302E+017                 -1.3210157411541856E+000                  6.8568161997839727E-001                  7.8778903760737418E-001                  5.7555873380217704E-001                  4.1781596842802959E-001                  4.2678090865502811E-006                  1.6254369193199473E-003                  3.0719287314772688E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.6721444705240123E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.6492027453096685E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4491740354178582E-001                  5.3976335704112177E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.4491740354178582E-001                  5.3369000225820151E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -3.3262416838918474E-001                 -4.8210009812657681E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.0044343386229726E+000                 -4.3077862596611354E+000                 -3.3288799972973465E-001                 -3.5492140045244711E+000                 -4.8210009812657681E+001                 -3.6800365663570354E+001                 -4.0146083079741892E+001                 -4.8808925064759869E+001                  1.0508820050014258E+001                  0.0000000000000000E+000                  7.8061009691086500E+000                  4.2555454558525633E-046                  0.0000000000000000E+000                  7.8061009691086500E+000                  1.7763568394002505E-015                  7.4468456407359891E-003                  9.5057113502424428E+000                  1.9576984087204187E+002                  0.0000000000000000E+000                  4.5696476415547913E+003                 -3.3267015652738741E-001                  7.5304151030786592E-001                  2.3996692593432768E-017                  2.6243903309122830E-005                  2.4110551658553214E-001                  1.6539682933804982E-009                  1.6821047190028732E-033                  6.6854229415103741E-099                  1.0119148290121092E-003                  3.1039237606775879E-004                  2.8163007290773799E-003                  5.7262909593433151E-004                  1.1154905192326274E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     734                  4.1245163618731718E+009                  8.0000000000000016E-001                  5.5517867718197886E+003                  4.8754778871110588E-001                  7.5579127918587552E-001                  4.8754778871110588E-001                  7.5579127918587552E-001                  3.8386241170572765E+004                  1.2944688046017304E+007                  1.2344640086778260E+002                  1.8745936790098941E+017                 -1.2976608358683412E+000                  7.1620569636104214E-001                  7.6231746067358019E-001                  5.2461958588476210E-001                  4.6871357701053495E-001                  4.4927565904205966E-006                  1.6396355000742600E-003                  3.0929529863135048E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.6817031443401880E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.6598972155777441E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5579127918587552E-001                  5.4744937212064315E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.5579127918587552E-001                  5.4057320908596806E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -3.1193774153168269E-001                 -4.7546873659354198E+001                 -1.6255619765854984E+001                 -9.8999999999999986E+001                 -1.9812778916298304E+000                 -4.2958828183917790E+000                 -3.1220486928648072E-001                 -3.5231365959364607E+000                 -4.7546873659354198E+001                 -3.6340523516975693E+001                 -3.9622265389845786E+001                 -4.8237656294215611E+001                  1.0558510629870369E+001                  0.0000000000000000E+000                  7.7936696904880236E+000                  2.0729478554775748E-045                  0.0000000000000000E+000                  7.7936696904880236E+000                  1.7763568394002505E-015                  7.5003047323995990E-007                  8.1553383034542097E+000                  1.9166708463168359E+002                  0.0000000000000000E+000                  4.4287658827658297E+003                 -3.1198280897807851E-001                  7.5742083705791974E-001                  2.4446909933055606E-017                  2.5943561359975904E-005                  2.3683136440191618E-001                  1.6168151379064295E-009                  1.0454869651957410E-033                  5.9787501974079530E-099                  9.9421696788588409E-004                  3.0496377574608027E-004                  2.7670451022559430E-003                  5.6160741172065366E-004                  1.0940201043801074E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     778                  5.0300289746966114E+009                  8.0000000000000016E-001                  5.5778667461122768E+003                  5.1238558038443660E-001                  7.6757534479998535E-001                  5.1238558038443660E-001                  7.6757534479998535E-001                  3.7216652526150479E+004                  1.3230306849933833E+007                  1.3533389712885588E+002                  2.0074626821831843E+017                 -1.2689446061614151E+000                  7.4936455093077836E-001                  7.3689704164125280E-001                  4.7378218841358849E-001                  5.1950262874516673E-001                  4.7492810668863828E-006                  1.6566730550473358E-003                  3.1154947337934985E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.6915255854163107E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.6677163849935299E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.6757534479998535E-001                  5.5428381758929024E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.6757534479998535E-001                  5.4723482942066481E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.9035805351571814E-001                 -4.6863858721633093E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.9559804317372660E+000                 -4.2744981939912279E+000                 -2.9065221501488520E-001                 -3.4597036070556371E+000                 -4.6863858721633093E+001                 -3.5842771613893355E+001                 -3.9073575996138366E+001                 -4.7639167599416950E+001                  1.0608853514360963E+001                  0.0000000000000000E+000                  7.7803603050483359E+000                  1.0543472081583751E-044                  0.0000000000000000E+000                  7.7803603050483359E+000                  1.7763568394002505E-015                  1.7284879023432877E-002                  9.6111400463424257E+000                  1.8739238609072854E+002                  0.0000000000000000E+000                  4.2837761092815690E+003                 -2.9040310072201864E-001                  7.6169797598356415E-001                  2.4744201734811893E-017                  2.5647989270708388E-005                  2.3265601469352581E-001                  1.5827169969102800E-009                  7.4902732533786082E-034                  7.3301237956018802E-099                  9.7711942850253470E-004                  2.9971931670470916E-004                  2.7194602549444669E-003                  5.5089961108246370E-004                  1.0731611396880589E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     827                  5.9325280572966957E+009                  8.0000000000000016E-001                  5.6041168455037296E+003                  5.3983373795062206E-001                  7.8050283446119872E-001                  5.3983373795062206E-001                  7.8050283446119872E-001                  3.5994021459767551E+004                  1.3543459120412901E+007                  1.4943865099328121E+002                  2.1632735057486064E+017                 -1.2364905578588787E+000                  7.8660508740045143E-001                  7.1147894202204653E-001                  4.2294890932269819E-001                  5.7028158417825747E-001                  5.0419235863677442E-006                  1.6764004590891020E-003                  3.1363525109455994E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.7012255039358741E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.6853092709866684E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8050283446119872E-001                  5.6314710018851533E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.8050283446119872E-001                  5.5740492395179997E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.6769351511496436E-001                 -4.6151034480130782E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.9281069728452109E+000                 -4.2384070499276696E+000                 -2.6804527140254586E-001                 -3.3594118235749768E+000                 -4.6151034480130782E+001                 -3.5310908797820602E+001                 -3.8492362179925067E+001                 -4.7005284638163126E+001                  1.0659860414158718E+001                  0.0000000000000000E+000                  7.7660081882672873E+000                  5.6881937170854761E-044                  0.0000000000000000E+000                  7.7660081882672873E+000                  1.7763568394002505E-015                  2.5103274359510458E-002                  9.6581884784263057E+000                  1.8289411586672932E+002                  0.0000000000000000E+000                  4.1333321354535474E+003                 -2.6773997686005530E-001                  7.6598846397390452E-001                  2.5258193319666039E-017                  2.5346569785079728E-005                  2.2846755287421269E-001                  1.5510590804144171E-009                  4.2205260251597648E-034                  6.8212946060798713E-099                  9.5988408066975347E-004                  2.9443258662348928E-004                  2.6714918674125353E-003                  5.4030460189387157E-004                  1.0525218945205157E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     882                  6.8285547878715086E+009                  8.0000000000000016E-001                  5.6302551346824730E+003                  5.7023343150664252E-001                  7.9474723111516610E-001                  5.7023343150664252E-001                  7.9474723111516610E-001                  3.4715329632926194E+004                  1.3890241925260970E+007                  1.6629833799270378E+002                  2.3480845434432925E+017                 -1.2018522272205963E+000                  8.2824126471356396E-001                  6.8618347046332506E-001                  3.7236040968817252E-001                  6.2080946915774393E-001                  5.3814188145642778E-006                  1.6998288117583153E-003                  3.1521975864966536E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.7109018106839617E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.6925776589953649E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.9474723111516610E-001                  5.7138309947013022E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  7.9474723111516610E-001                  5.6547384875383289E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.4389823496320875E-001                 -4.5403149053607450E+001                 -1.5954589770191003E+001                 -9.8999999999999986E+001                 -1.8972462263901697E+000                 -4.1907193108049281E+000                 -2.4435503965822875E-001                 -3.2221803696695228E+000                 -4.5403149053607450E+001                 -3.4744496471734905E+001                 -3.7874636975756040E+001                 -4.6332061808601303E+001                  1.0723718467020745E+001                  0.0000000000000000E+000                  7.7505331981380072E+000                  3.3187840036306314E-043                  0.0000000000000000E+000                  7.7505331981380072E+000                  1.7763568394002505E-015                  1.0594011945479400E-002                  9.5091135319427718E+000                  1.7815487458872778E+002                  0.0000000000000000E+000                  3.9772306711968381E+003                 -2.4394732456911131E-001                  7.7017542212583556E-001                  2.5624243657101615E-017                  2.5050485884804378E-005                  2.2438016810353650E-001                  1.5214092550442652E-009                  2.8086801070096485E-034                  6.8415963754800582E-099                  9.4306227508109521E-004                  2.8927270551816877E-004                  2.6246744258794532E-003                  5.2996607523048958E-004                  1.0323822813612877E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     945                  7.7234596329431152E+009                  8.0000000000000016E-001                  5.6562267322144644E+003                  6.0431922732980603E-001                  8.1065939925182973E-001                  6.0431922732980603E-001                  8.1065939925182973E-001                  3.3365873225535172E+004                  1.4277103653182454E+007                  1.8649722283302799E+002                  2.5709622266234810E+017                 -1.1603243621286778E+000                  8.7226710417183917E-001                  6.6090803901047190E-001                  3.2181155812772344E-001                  6.7128947669152783E-001                  5.7883447788913977E-006                  1.7303677892154892E-003                  3.1590838573978793E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.7202210212631701E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.7111951699561483E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.1065939925182973E-001                  5.8431825881689481E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  8.1065939925182973E-001                  5.7831326052564502E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.1868072237398833E-001                 -4.4610602772272500E+001                 -1.5653559774527022E+001                 -9.8999999999999986E+001                 -1.8625576980775835E+000                 -4.1333218735240811E+000                 -2.1932523574372151E-001                 -3.0475553197532892E+000                 -4.4610602772272500E+001                 -3.4136745047881732E+001                 -3.7212008913838133E+001                 -4.5611321075014416E+001                  1.0769784099747250E+001                  0.0000000000000000E+000                  7.7339383780771733E+000                  2.1309687229073647E-042                  0.0000000000000000E+000                  7.7339383780771733E+000                  1.7763568394002505E-015                  2.9414664551326956E-002                  9.6578992390498044E+000                  1.7311259318574457E+002                  0.0000000000000000E+000                  3.8138412748305514E+003                 -2.1873358779622998E-001                  7.7429716206065780E-001                  2.6317094385359082E-017                  2.4756229711322665E-005                  2.2035563675679892E-001                  1.4932888825972229E-009                  1.1917886718600017E-034                  7.0521759444465002E-099                  9.2664720412726550E-004                  2.8423758523867486E-004                  2.5789889838148698E-003                  5.1986481647291888E-004                  1.0127048698284338E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
