                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        7385      1.8000000000000000E+000      6.2149999999999997E-002      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93 
                            model_number                                 star_age                                star_mass                              effective_T                            photosphere_L                            photosphere_r                               luminosity                                   radius                                  gravity                                 center_T                               center_Rho                                 center_P                        center_degeneracy                                center_mu                                center_ye                                center_h1                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne22                           mass_conv_core                             he_core_mass                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                           conv_mx1_top_r                           conv_mx1_bot_r                           conv_mx2_top_r                           conv_mx2_bot_r                                mx1_top_r                                mx1_bot_r                                mx2_top_r                                mx2_bot_r                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                                   log_LH                                  log_LHe                                   log_LZ                              log_extra_L                                 log_Lneu                            log_abs_Lgrav                                       pp                                      cno                                 tri_alfa                                   burn_c                                   burn_n                                   burn_o                                max_eps_h                              max_eps_h_m                            max_eps_h_lgR                               max_eps_he                             max_eps_he_m                           max_eps_he_lgR                                max_eps_z                              max_eps_z_m                            max_eps_z_lgR                                 delta_nu                                 delta_Pg                                   nu_max                                    log_L                               surface_h1                               surface_h2                              surface_he3                              surface_he4                              surface_li7                              surface_be7                               surface_b8                              surface_c12                              surface_n14                              surface_o16                             surface_ne20                             surface_mg24                               burn2_top1                               burn2_bot1                               burn2_top2                               burn2_bot2                               burn2_top3                               burn2_bot3                               burn2_top4                               burn2_bot4                                 coupling 
                                     806                  2.0663706292904831E+007                  1.8000000000000000E+000                  7.1690177022385951E+003                  8.4466121991704952E+000                  1.8866042504541840E+000                  8.4466121991704952E+000                  1.8866042504541840E+000                  1.3861181217287407E+004                  1.9166522789958671E+007                  5.5203994972447788E+001                  1.3148360613745443E+017                 -2.7057864127935023E+000                  6.7283232727827147E-001                  8.0301881656862750E-001                  6.0603520210961315E-001                  3.3002191291508032E-001                  8.0488508892085812E-005                  1.5796541607886926E-002                  2.9973921794126453E-002                  0.0000000000000000E+000                  1.1209184675982446E-001                  0.0000000000000000E+000                  5.8152165235877185E-002                  7.8130259373310196E-008                  1.0000000000000000E+000                  9.9999999028067310E-001                  7.0729942623339315E-002                  7.8130259373310196E-008                  1.0000000000000000E+000                  9.9425084457267687E-001                  1.4429677816330033E-001                  1.5309944225396872E-003                  1.8866042504541840E+000                  1.8693443149910551E+000                  1.5494634371221624E-001                  1.5309944225396872E-003                  1.8866042504541840E+000                  1.1815702638483681E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.0601072304803830E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  8.8004817049418915E-001                 -4.0006153298132894E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -4.1928413266556852E-001                 -6.5504020652081413E-002                  5.0115465133341786E-001                  6.4502128016645710E-001                 -4.0006153298132894E+001                 -2.8261580971768890E+001                 -3.0766493691434640E+001                 -3.8526392936621285E+001                  1.7286636692739174E+002                  0.0000000000000000E+000                  8.0275703682575958E+000                  2.0745060232202176E-038                  0.0000000000000000E+000                  8.0275703682575958E+000                  2.8421709430404007E-014                  1.0151758963767589E-002                  9.6504937770151393E+000                  6.8170045036671738E+001                  0.0000000000000000E+000                  1.4073234983028547E+003                  9.2668255531363630E-001                  6.1613353369772561E-001                  3.2842358047468755E-017                  3.4596988872605246E-005                  3.2302750941868935E-001                  1.8967072800472192E-008                  1.7256601604837001E-044                  4.6345163876839580E-099                  1.0571478815779470E-002                  3.2426705628803448E-003                  2.9421906511016786E-002                  5.9593592112904435E-003                  1.1608925826672336E-002                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     827                  5.4604892648552187E+007                  1.8000000000000000E+000                  7.1776252447850857E+003                  7.8247355030342476E+000                  1.8114740239956943E+000                  7.8247355030342476E+000                  1.8114740239956943E+000                  1.5034799366859828E+004                  1.9715999134106968E+007                  5.4296413321662662E+001                  1.3219889997417691E+017                 -2.7710496479934599E+000                  6.7722933295625087E-001                  7.9924014670662591E-001                  5.9847795072417509E-001                  3.3760509872655092E-001                  8.2924707344281720E-005                  1.6079602790944666E-002                  2.9658787164945279E-002                  0.0000000000000000E+000                  2.1154121922756269E-001                  0.0000000000000000E+000                  1.1582897753682742E-001                  7.8130259373310196E-008                  1.0000000000000000E+000                  9.9999999200318879E-001                  1.4443315603319029E-001                  7.8130259373310196E-008                  1.0000000000000000E+000                  9.9544062003707601E-001                  1.8695473913794919E-001                  1.5394776812139726E-003                  1.8114740239956943E+000                  1.7957156940032271E+000                  2.0356014069999648E-001                  1.5394776812139726E-003                  1.8114740239956943E+000                  1.1697054319446034E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.5499082738029986E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  8.9372736808367725E-001                 -3.9410256479495636E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.9582066910078106E-001                 -2.3330715857652482E+000                  5.3749923478290751E-001                  6.4166443810179852E-001                 -3.9410256479495636E+001                 -2.7768600039251314E+001                 -3.0201425856774339E+001                 -3.7915852212748831E+001                  2.6156988560146283E+002                  0.0000000000000000E+000                  8.0299701567465913E+000                  7.7525976774018336E-038                  0.0000000000000000E+000                  8.0299701567465913E+000                  2.8421709430404007E-014                  1.5875035816849969E-002                  9.7186838287302724E+000                  7.2221714569759854E+001                  0.0000000000000000E+000                  1.5255651934339742E+003                  8.9346966615278200E-001                  6.6820382350133523E-001                  3.5618735163722318E-017                  3.1432587838956128E-005                  2.7993123557236171E-001                  1.6504091812714136E-008                  1.5015736084951909E-044                  3.4719370744312453E-099                  9.1987128856170948E-003                  2.8215915682913875E-003                  2.5601306615461509E-002                  4.8208292592838613E-003                  9.3910515057186450E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     864                  2.5857553677281097E+008                  1.8000000000000000E+000                  7.0615464900626494E+003                  8.0855210881313067E+000                  1.9024497665172044E+000                  8.0855210881313067E+000                  1.9024497665172044E+000                  1.3631243068978354E+004                  1.9958631974843185E+007                  5.4628630715896662E+001                  1.2892889805439195E+017                 -2.8164688990226336E+000                  7.0735448122908495E-001                  7.7391024231595629E-001                  5.4781856786328276E-001                  3.8847285931172104E-001                  9.4672399803301892E-005                  1.7987500192263185E-002                  2.7512779016359668E-002                  0.0000000000000000E+000                  2.2402952105975543E-001                  0.0000000000000000E+000                  1.2053897507033284E-001                  7.8130259373310196E-008                  1.0000000000000000E+000                  9.9999998227860498E-001                  1.5088238490017969E-001                  7.8130259373310196E-008                  1.0000000000000000E+000                  9.9452802627902992E-001                  1.8990678567622638E-001                  1.5363506180481330E-003                  1.9024497665172044E+000                  1.8813371113085229E+000                  2.0728364725308568E-001                  1.5363506180481330E-003                  1.9024497665172044E+000                  1.1930129136329017E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.6882186910893981E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.0823179183775649E-001                 -3.9001403347369582E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -3.5856618542648172E-001                 -2.0106691279730136E+000                  4.9821188582116782E-001                  6.9425358747243449E-001                 -3.9001403347369582E+001                 -2.7469379409647779E+001                 -2.9880088079517801E+001                 -3.7651058345546573E+001                  3.1370777093444485E+002                  0.0000000000000000E+000                  8.0290870991677874E+000                  2.0772280288717705E-037                  0.0000000000000000E+000                  8.0290870991677874E+000                  5.6843418860808015E-014                  3.3036785619227065E-004                  9.1544130368758054E+000                  6.7477552456083615E+001                  0.0000000000000000E+000                  1.3944696772239417E+003                  9.0770801415058133E-001                  7.3329290443980710E-001                  4.0961966529644536E-017                  2.7171795792718995E-005                  2.2489369409958526E-001                  1.3410184703745724E-008                  6.5054781837301384E-044                  0.0000000000000000E+000                  7.4742942678943580E-003                  2.2926474548324513E-003                  2.0802008027259528E-002                  3.8050225349544253E-003                  7.4122439696892584E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     905                  4.4790789105062819E+008                  1.8000000000000000E+000                  6.9472567011299652E+003                  8.3902948713660113E+000                  2.0022613113389656E+000                  8.3902948713660113E+000                  2.0022613113389656E+000                  1.2306097366544131E+004                  2.0155238295660321E+007                  5.5249172617728917E+001                  1.2597640084282254E+017                 -2.8528114800650650E+000                  7.3899905473002236E-001                  7.4900266606365384E-001                  4.9800377952465064E-001                  4.3850287912600378E-001                  1.0551222106671818E-004                  1.9726876124178463E-002                  2.5536610392828726E-002                  0.0000000000000000E+000                  2.1908660774734334E-001                  0.0000000000000000E+000                  1.2053897507033262E-001                  7.8130259373310196E-008                  1.0000000000000000E+000                  9.9999993970018997E-001                  1.5088238490017936E-001                  7.8130259373310196E-008                  1.0000000000000000E+000                  9.9344139246264929E-001                  1.8976285779307450E-001                  1.5305770070325212E-003                  2.0022613113389656E+000                  1.9703946397025895E+000                  2.0726744131458724E-001                  1.5305770070325212E-003                  2.0022613113389656E+000                  1.2221409606232330E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7583375023616731E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.2432696972805217E-001                 -3.8664808535337656E+001                 -1.4750469787535078E+001                 -9.8999999999999986E+001                 -3.2256893704588668E-001                 -1.9735720194146493E+000                  4.4750412868420475E-001                  7.4808642690664939E-001                 -3.8664808535337656E+001                 -2.7229783215226107E+001                 -2.9622941397855278E+001                 -3.7446565645624133E+001                  3.6042545540548718E+002                  0.0000000000000000E+000                  8.0274519445939863E+000                  4.7535558100553148E-037                  0.0000000000000000E+000                  8.0274519445939863E+000                  5.6843418860808015E-014                  2.7716509458762691E-002                  9.7994107555483474E+000                  6.2969534802442602E+001                  0.0000000000000000E+000                  1.2692208503732775E+003                  9.2377722408934315E-001                  7.5345607897947564E-001                  4.7397105910451218E-017                  2.5780491637897504E-005                  2.0768615491560499E-001                  1.2448216757976834E-008                  1.1955783772760947E-042                  0.0000000000000000E+000                  6.9381322640304464E-003                  2.1281863820563876E-003                  1.9309794059154339E-002                  3.5467450697991274E-003                  6.9091153900246779E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     950                  6.2450448654181218E+008                  1.8000000000000000E+000                  6.8310208570732048E+003                  8.6878168182025206E+000                  2.1073804235537437E+000                  8.6878168182025206E+000                  2.1073804235537437E+000                  1.1109025809932411E+004                  2.0364378815988954E+007                  5.6108108384552487E+001                  1.2330220653658352E+017                 -2.8876327285070631E+000                  7.7461742160475944E-001                  7.2370578770070337E-001                  4.4741036733938339E-001                  4.8929226769484707E-001                  1.1612760125504019E-004                  2.1341144960530009E-002                  2.3704218528530385E-002                  0.0000000000000000E+000                  2.1290278335677029E-001                  0.0000000000000000E+000                  1.1582897753682692E-001                  7.8130259040243288E-008                  1.0000000000000000E+000                  9.9999970806409200E-001                  1.4443315603318979E-001                  7.8130259040243288E-008                  1.0000000000000000E+000                  9.9201782998009136E-001                  1.8653304305544419E-001                  1.5227264844913200E-003                  2.1073804235537437E+000                  2.0541339841852220E+000                  2.0348440262658124E-001                  1.5227264844913200E-003                  2.1073804235537437E+000                  1.2511273533346585E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7583375023616432E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.3949884223002567E-001                 -3.8332210623814269E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.9073589911306330E-001                 -1.9290656320777892E+000                  3.8914189930990367E-001                  7.9586108661561761E-001                 -3.8332210623814269E+001                 -2.6992926826181399E+001                 -2.9367991866780446E+001                 -3.7237278541061777E+001                  4.1317165317582680E+002                  0.0000000000000000E+000                  8.0252186611078926E+000                  1.0837927012005222E-036                  0.0000000000000000E+000                  8.0252186611078926E+000                  5.6843418860808015E-014                  1.1965339715265366E-003                  9.3372268537508649E+000                  5.8834692830841668E+001                  0.0000000000000000E+000                  1.1554647323967627E+003                  9.3891065528315476E-001                  7.6240374551059287E-001                  5.2779121156012279E-017                  2.5151371068538740E-005                  1.9999426776931314E-001                  1.2018211098812564E-008                  4.1038458157148727E-042                  0.0000000000000000E+000                  6.6984645111700563E-003                  2.0546712588990997E-003                  1.8642765127690013E-002                  3.4534830092824488E-003                  6.7274394237729308E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                    1000                  7.8638373945699275E+008                  1.8000000000000000E+000                  6.7168318100023498E+003                  8.9646001061124192E+000                  2.2140904044069512E+000                  8.9646001061124192E+000                  2.2140904044069512E+000                  1.0064012302758480E+004                  2.0586130322628919E+007                  5.7198357574356336E+001                  1.2092410044750362E+017                 -2.9214246164555862E+000                  8.1470526207487903E-001                  6.9867612674539381E-001                  3.9735134931479660E-001                  5.3953735237642730E-001                  1.2637764987126973E-004                  2.2810235577549760E-002                  2.2029914125202454E-002                  0.0000000000000000E+000                  2.0562263144780205E-001                  0.0000000000000000E+000                  1.1115714754687295E-001                  7.8130259040243288E-008                  1.0000000000000000E+000                  9.9999820960070285E-001                  1.3991472679157374E-001                  7.8130259040243288E-008                  1.0000000000000000E+000                  9.9029998823791410E-001                  1.8308554028444093E-001                  1.5129895358188556E-003                  2.2140904044069512E+000                  2.1206475734191659E+000                  2.0054563263907627E-001                  1.5129895358188556E-003                  2.2140904044069512E+000                  1.2816342261073996E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7583375023616471E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.5316486529803979E-001                 -3.8004183834694459E+001                 -1.4051499783199059E+001                 -9.8999999999999986E+001                 -2.6348735393896133E-001                 -1.8828868248133639E+000                  3.2263402548751008E-001                  8.3731622576180031E-001                 -3.8004183834694459E+001                 -2.6758554093722420E+001                 -2.9114738787885116E+001                 -3.7022918937225242E+001                  4.7234512030423372E+002                  0.0000000000000000E+000                  8.0224326840585203E+000                  2.4562228451131904E-036                  0.0000000000000000E+000                  8.0224326840585203E+000                  5.6843418860808015E-014                  1.3500908857477788E-005                  8.6854159449246904E+000                  5.5164339794109438E+001                  0.0000000000000000E+000                  1.0556317559335744E+003                  9.5253092127329930E-001                  7.6628693049245966E-001                  5.6549559519448130E-017                  2.4872376701156357E-005                  1.9663141064483691E-001                  1.1824398759398679E-008                  7.8139426641772386E-042                  0.0000000000000000E+000                  6.5904413564180121E-003                  2.0215364903292837E-003                  1.8342121554977345E-002                  3.4269406910539661E-003                  6.6757345688250140E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                    1057                  9.3589218773338985E+008                  1.8000000000000000E+000                  6.6066127993917835E+003                  9.2105813633293749E+000                  2.3197685129425221E+000                  9.2105813633293749E+000                  2.3197685129425221E+000                  9.1679568360745980E+003                  2.0824525321296390E+007                  5.8578595072971723E+001                  1.1893719668264627E+017                 -2.9549018855351448E+000                  8.5807692446644745E-001                  6.7359583208356344E-001                  3.4719102484970088E-001                  5.8986864452367460E-001                  1.3648518204614581E-004                  2.4165651205987747E-002                  2.0485061865813267E-002                  0.0000000000000000E+000                  1.9766788084689824E-001                  0.0000000000000000E+000                  1.0652090976933631E-001                  7.8130259040243288E-008                  1.0000000000000000E+000                  9.9999326699709690E-001                  1.3396473919412272E-001                  7.8130259040243288E-008                  1.0000000000000000E+000                  9.8823199614536239E-001                  1.7938262844047334E-001                  1.5010118699685085E-003                  2.3197685129425221E+000                  2.1839977022583139E+000                  1.9650065437644501E-001                  1.5010118699685085E-003                  2.3197685129425221E+000                  1.3132629817824506E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.7583375023616550E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.6495211095858180E-001                 -3.7672469869691042E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.4063190167369267E-001                 -1.8503001674330761E+000                  2.4501497674326794E-001                  8.7312944597797459E-001                 -3.7672469869691042E+001                 -2.6520683196498062E+001                 -2.8856885031723156E+001                 -3.6798532843344113E+001                  5.3851764899034788E+002                  0.0000000000000000E+000                  8.0189808863527219E+000                  5.6401988505878881E-036                  0.0000000000000000E+000                  8.0189808863527219E+000                  1.1368683772161603E-013                  1.3500908857877469E-005                  8.6819660916746084E+000                  5.1937198790858226E+001                  0.0000000000000000E+000                  9.6963136852577475E+002                  9.6428704332578674E-001                  7.5789521903382007E-001                  5.8570803865089086E-017                  2.5463728674480814E-005                  2.0345313117373728E-001                  1.2195396285104992E-008                  1.2306902370301762E-041                  1.3209236316466694E-099                  6.7972203636801880E-003                  2.0849633969670296E-003                  1.8917616500016533E-002                  3.6724272827171867E-003                  7.1539463249909712E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                    1120                  1.0739217168741131E+009                  1.8000000000000000E+000                  6.4982166400141596E+003                  9.4165651875678780E+000                  2.4244694898513983E+000                  9.4165651875678780E+000                  2.4244694898513983E+000                  8.3932162364758024E+003                  2.1084778004078120E+007                  6.0320292692684880E+001                  1.1743957562093912E+017                 -2.9864876002505110E+000                  9.0502048059929885E-001                  6.4843841131380864E-001                  2.9687640686076522E-001                  6.4034052163488508E-001                  1.4663742838257922E-004                  2.5423167762485495E-002                  1.9052163757632069E-002                  0.0000000000000000E+000                  1.8918647398829483E-001                  0.0000000000000000E+000                  9.8842632839400479E-002                  7.8130259040243288E-008                  1.0000000000000000E+000                  9.9997931354684511E-001                  1.2349990734504740E-001                  7.8130259040243288E-008                  1.0000000000000000E+000                  9.8574867797912269E-001                  1.7329438217343998E-001                  1.4864237314529446E-003                  2.4244694898513983E+000                  2.2427514746312180E+000                  1.8933620777350793E-001                  1.4864237314529446E-003                  2.4244694898513983E+000                  1.3457037417198989E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.6882186910893801E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.7460861840154689E-001                 -3.7330241129291707E+001                 -1.4750469787535078E+001                 -9.8999999999999986E+001                 -2.2196040958836630E-001                 -1.8085604838049303E+000                  1.5258431432814049E-001                  9.0369414597481645E-001                 -3.7330241129291707E+001                 -2.6273863173559274E+001                 -2.8588677936697522E+001                 -3.6558887678251395E+001                  6.1220290199107308E+002                  0.0000000000000000E+000                  8.0147393901250403E+000                  1.3332762722520903E-035                  0.0000000000000000E+000                  8.0147393901250403E+000                  1.1368683772161603E-013                  3.3036785619137141E-004                  9.1401544186810586E+000                  4.9062950807840750E+001                  0.0000000000000000E+000                  8.9506555277257837E+002                  9.7389251721808456E-001                  7.5114591358768534E-001                  5.9969496656164360E-017                  2.5938201240832505E-005                  2.0904920113654163E-001                  1.2486222975828302E-008                  1.6709677458288467E-041                  1.8965016387745703E-099                  6.9593153919679917E-003                  2.1346840449274207E-003                  1.9368749671759649E-002                  3.8385769603532052E-003                  7.4776085201057460E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                    1194                  1.2014262065076044E+009                  1.8000000000000000E+000                  6.3909235530834940E+003                  9.5780938316311044E+000                  2.5279654542023979E+000                  9.5780938316311044E+000                  2.5279654542023979E+000                  7.7200406811330886E+003                  2.1372832260594763E+007                  6.2508420377732598E+001                  1.1648751839614131E+017                 -3.0134332455073709E+000                  9.5820551649022079E-001                  6.2348288116808237E-001                  2.4696550730711250E-001                  6.9039933300214062E-001                  1.5676962095918068E-004                  2.6585997837633393E-002                  1.7724815787020880E-002                  0.0000000000000000E+000                  1.7935279417156755E-001                  0.0000000000000000E+000                  9.8842632839400479E-002                  7.8130259040243288E-008                  1.0000000000000000E+000                  9.9993865596319353E-001                  1.2349990734504740E-001                  7.8130259040243288E-008                  1.0000000000000000E+000                  9.8330751231479618E-001                  1.7211115016748346E-001                  1.4688730715233811E-003                  2.5279654542023979E+000                  2.2910213802425519E+000                  1.8826633550877742E-001                  1.4688730715233811E-003                  2.5279654542023979E+000                  1.3876029207943490E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  1.6359507835115312E+032                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  9.8204830904302387E-001                 -3.6972081999881730E+001                 -1.4449439791871097E+001                 -9.8999999999999986E+001                 -2.0741017252590760E-001                 -1.7700700968286103E+000                  4.5543262696620457E-002                  9.2862678688969613E-001                 -3.6972081999881730E+001                 -2.6014024859421024E+001                 -2.8305141268942595E+001                 -3.6298912962638362E+001                  6.9304236792048039E+002                  0.0000000000000000E+000                  8.0095810287975162E+000                  3.2871317702796021E-035                  0.0000000000000000E+000                  8.0095810287975162E+000                  1.1368683772161603E-013                  3.3036785619137141E-004                  9.1350208845280196E+000                  4.6484183451247944E+001                  0.0000000000000000E+000                  8.3015904046765763E+002                  9.8127908728583402E-001                  7.3337551737835593E-001                  6.0541796294700424E-017                  2.7167182145954904E-005                  2.2382456496207337E-001                  1.3319662622943088E-008                  2.3424978615536043E-041                  4.2919927394439806E-099                  7.4238409240155907E-003                  2.2771715147248957E-003                  2.0661589303192954E-002                  4.2096570407338559E-003                  8.2004783750947927E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
