                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        7385      5.9999999999999998E-001      1.9700000000000000E-003      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93 
                            model_number                                 star_age                                star_mass                              effective_T                            photosphere_L                            photosphere_r                               luminosity                                   radius                                  gravity                                 center_T                               center_Rho                                 center_P                        center_degeneracy                                center_mu                                center_ye                                center_h1                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne22                           mass_conv_core                             he_core_mass                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                           conv_mx1_top_r                           conv_mx1_bot_r                           conv_mx2_top_r                           conv_mx2_bot_r                                mx1_top_r                                mx1_bot_r                                mx2_top_r                                mx2_bot_r                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                                   log_LH                                  log_LHe                                   log_LZ                              log_extra_L                                 log_Lneu                            log_abs_Lgrav                                       pp                                      cno                                 tri_alfa                                   burn_c                                   burn_n                                   burn_o                                max_eps_h                              max_eps_h_m                            max_eps_h_lgR                               max_eps_he                             max_eps_he_m                           max_eps_he_lgR                                max_eps_z                              max_eps_z_m                            max_eps_z_lgR                                 delta_nu                                 delta_Pg                                   nu_max                                    log_L                               surface_h1                               surface_h2                              surface_he3                              surface_he4                              surface_li7                              surface_be7                               surface_b8                              surface_c12                              surface_n14                              surface_o16                             surface_ne20                             surface_mg24                               burn2_top1                               burn2_bot1                               burn2_top2                               burn2_bot2                               burn2_top3                               burn2_bot3                               burn2_top4                               burn2_bot4                                 coupling 
                                     593                  5.7069848633624315E+008                  5.9999999999999998E-001                  4.7576730457493668E+003                  1.3862063811699310E-001                  5.4876145200914650E-001                  1.3862063811699310E-001                  5.4876145200914650E-001                  5.4610155185728894E+004                  1.0195839565537142E+007                  8.9992469888310680E+001                  1.2826258730373062E+017                 -1.1056512235452480E+000                  6.0200299274350011E-001                  8.6927884195047589E-001                  7.3838712453895450E-001                  2.5912010795404516E-001                  3.2429966561027762E-004                  1.2676817375311262E-004                  9.5412529710116865E-004                  0.0000000000000000E+000                  4.1765301555555155E-002                  0.0000000000000000E+000                  6.8508157212694432E-002                  7.8127620373180662E-008                  1.0000000000000000E+000                  9.3866436991049251E-001                  8.6053340530914513E-002                  7.8127620373180662E-008                  1.0000000000000000E+000                  9.3477778381833598E-001                  8.9973976435529804E-002                  9.0195128007946592E-004                  5.4876145200914650E-001                  3.9675434150787398E-001                  9.7805827656625155E-002                  9.0195128007946592E-004                  5.4876145200914650E-001                  3.9238302075479070E-001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -8.5769995825839396E-001                 -5.4144222382742676E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.5018594312903417E+000                 -3.8216433219587462E+000                 -8.5779124986564881E-001                 -4.5350990613485918E+000                 -5.4144222382742676E+001                 -3.9599215759956834E+001                 -4.6596348368292595E+001                 -5.5176103742506321E+001                  9.3467432127203729E+000                  0.0000000000000000E+000                  7.7977798389716542E+000                  5.4574872125352170E-052                  0.0000000000000000E+000                  7.7977798389716542E+000                  1.7763568394002505E-015                  5.8594714724913281E-005                  8.8312470256105495E+000                  2.6786699512902311E+002                  0.0000000000000000E+000                  6.8061205676388636E+003                 -8.5817210628209295E-001                  7.4887333837384706E-001                  2.3343050150787456E-017                  2.6609712337765653E-005                  2.4914682164169608E-001                  3.7181808661131155E-010                  5.7324895962705367E-033                  7.0501962813567440E-099                  3.3870660876110140E-004                  1.0389406901551714E-004                  9.4266794185483241E-004                  1.9265883275173667E-004                  3.7530244779184564E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     623                  3.1597433266696568E+009                  5.9999999999999998E-001                  4.7931154396030106E+003                  1.4894015330197632E-001                  5.6043978395163374E-001                  1.4894015330197632E-001                  5.6043978395163374E-001                  5.2357956727002915E+004                  1.0313394785353176E+007                  9.7356797221875027E+001                  1.3508395829662634E+017                 -1.0730997275233030E+000                  6.2572263701054420E-001                  8.4349959270624308E-001                  6.8688925473704820E-001                  3.1073342025209583E-001                  1.8739122163451475E-004                  2.9661514036300889E-004                  9.7323293167891380E-004                  0.0000000000000000E+000                  8.5923807351640305E-003                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.3962276035363879E-001                  1.2724265370713805E-002                  7.8127620373180662E-008                  1.0000000000000000E+000                  9.3573694115102002E-001                  1.6484261450552817E-002                  7.8127620373180662E-008                  5.6043978395163374E-001                  4.0362039432560975E-001                  4.8637004591864159E-002                  8.7861047548303895E-004                  5.6043978395163374E-001                  3.9859383832964523E-001                  5.3159653716996762E-002                  8.7861047548303895E-004                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -8.2693752373603313E-001                 -5.3586852574673230E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.4988897051005328E+000                 -4.7599151733745639E+000                 -8.2700753431775842E-001                 -4.6195931535921639E+000                 -5.3586852574673230E+001                 -3.9506769702083389E+001                 -4.5874471582503048E+001                 -5.4782388184690681E+001                  6.3511283491768005E+000                  0.0000000000000000E+000                  7.7863931366642909E+000                  2.1156051640662247E-051                  0.0000000000000000E+000                  7.7863931366642909E+000                  8.8817841970012523E-016                  2.1637825511261474E-004                  9.0101048819387657E+000                  2.5955101072175779E+002                  0.0000000000000000E+000                  6.5012560299708966E+003                 -8.2698820347930091E-001                  7.5749134521325134E-001                  2.3848732212972022E-017                  2.6079598056354757E-005                  2.4060636709700162E-001                  3.2186216923632231E-010                  3.2124329227368006E-033                  6.1395726783788419E-099                  3.2575506269548319E-004                  9.9921342218951766E-005                  9.0662197476203815E-004                  1.8450016185910938E-004                  3.5940922808840861E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     656                  5.0838731086170588E+009                  5.9999999999999998E-001                  4.8263639987085862E+003                  1.5644949746729925E-001                  5.6650764772767837E-001                  1.5644949746729925E-001                  5.6650764772767837E-001                  5.1242351305804186E+004                  1.0483915529304774E+007                  1.0524361276637828E+002                  1.4261512575841443E+017                 -1.0474230592036087E+000                  6.5163505449267067E-001                  8.1780688114278866E-001                  6.3553998640844866E-001                  3.6212989903426862E-001                  4.6184255283141811E-005                  4.7005094676708971E-004                  9.8962804759237925E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.4085652036356526E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.3761643939233541E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.6650764772767837E-001                  4.0769172052676983E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.6650764772767837E-001                  4.0259154075034448E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -8.0558162243190368E-001                 -5.2947617448294729E+001                 -1.6556649761518965E+001                 -9.8999999999999986E+001                 -2.4812506717316647E+000                 -4.7979191882584429E+000                 -8.0564107318885281E-001                 -4.6692382701835609E+000                 -5.2947617448294729E+001                 -3.9455483443404923E+001                 -4.5229788261704265E+001                 -5.4259763063185375E+001                  5.0885622320057333E+000                  0.0000000000000000E+000                  7.7751166467810036E+000                  9.8129047243506247E-051                  0.0000000000000000E+000                  7.7751166467810036E+000                  8.8817841970012523E-016                  3.0234826470380226E-003                  9.3823103955911371E+000                  2.5540529865629748E+002                  0.0000000000000000E+000                  6.3407778422599149E+003                 -8.0562582751637801E-001                  7.6365754284946719E-001                  2.4335627431855246E-017                  2.5697724808673693E-005                  2.3449577779697320E-001                  2.9510980396563477E-010                  2.0506812737975706E-033                  7.1235408767261239E-099                  3.1645252731547237E-004                  9.7067904382810107E-005                  8.8073171560003902E-004                  1.7867244422012358E-004                  3.4805674212287023E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     692                  6.8879115162706451E+009                  5.9999999999999998E-001                  4.8589346008988186E+003                  1.6401944500163945E-001                  5.7230085941527531E-001                  1.6401944500163945E-001                  5.7230085941527531E-001                  5.0210183392078827E+004                  1.0673951739387996E+007                  1.1391714180508012E+002                  1.5076573814387590E+017                 -1.0243546959458847E+000                  6.7999588350674478E-001                  7.9238092184610509E-001                  5.8470185983890033E-001                  4.1296386504199845E-001                  5.9858084940173668E-006                  5.2538441876760593E-004                  1.0055138727123251E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.4211388928469975E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.3899270026981663E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.7230085941527531E-001                  4.1164237836904455E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.7230085941527531E-001                  4.0594817154088914E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -7.8506539668194475E-001                 -5.2304424737152132E+001                 -1.6255619765854984E+001                 -9.8999999999999986E+001                 -2.4622444264945753E+000                 -4.8288605061241121E+000                 -7.8511870401596351E-001                 -4.6960893980391338E+000                 -5.2304424737152132E+001                 -3.9433688372388538E+001                 -4.4673348479874207E+001                 -5.3712803256175931E+001                  5.0759796774931045E+000                  0.0000000000000000E+000                  7.7636522027984336E+000                  4.6339804287523750E-050                  0.0000000000000000E+000                  7.7636522027984336E+000                  1.7763568394002505E-015                  3.0234826470380226E-003                  9.3715702885721264E+000                  2.5156451125073474E+002                  0.0000000000000000E+000                  6.1921975751416066E+003                 -7.8510466197479500E-001                  7.6925523635610249E-001                  2.4754493995540870E-017                  2.5350818906767144E-005                  2.2894848050489000E-001                  2.7308184655866796E-010                  1.4009185023119233E-033                  6.4602203457424556E-099                  3.0801488279164898E-004                  9.4479761134903058E-005                  8.5724856885404331E-004                  1.7340098259126263E-004                  3.3778785164691844E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     731                  8.6827154124192829E+009                  5.9999999999999998E-001                  4.8927637122889000E+003                  1.7225187764881456E-001                  5.7840539254458434E-001                  1.7225187764881456E-001                  5.7840539254458434E-001                  4.9155932277723681E+004                  1.0881647088215211E+007                  1.2392134742964350E+002                  1.6021356351209824E+017                 -9.9972182296352596E-001                  7.0985528282220078E-001                  7.6713207623684576E-001                  5.3421614789115868E-001                  4.6344292096303663E-001                  1.2340145426565136E-006                  5.3941807870902547E-004                  1.0214742370598241E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.4337397905704368E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.4034092971321392E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.7840539254458434E-001                  4.1363453684907520E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.7840539254458434E-001                  4.0940272078460888E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -7.6380023773523209E-001                 -5.1642319006512416E+001                 -1.5954589770191003E+001                 -9.8999999999999986E+001                 -2.4414864494349819E+000                 -4.8477489253613095E+000                 -7.6385063504824879E-001                 -4.6992023652320780E+000                 -5.1642319006512416E+001                 -3.9398630236030023E+001                 -4.4128168405201819E+001                 -5.3137165019964584E+001                  5.0543585757498315E+000                  0.0000000000000000E+000                  7.7514665204492337E+000                  2.2511095737299092E-049                  0.0000000000000000E+000                  7.7514665204492337E+000                  8.8817841970012523E-016                  8.8070533680408951E-003                  9.5202362039923027E+000                  2.4763721027217193E+002                  0.0000000000000000E+000                  6.0411878467549523E+003                 -7.6383603532411226E-001                  7.7487805226289674E-001                  2.4855815923551546E-017                  2.4984927815491052E-005                  2.2337564269866839E-001                  2.5783434198307673E-010                  1.4769065907392961E-033                  6.8817735483064826E-099                  2.9962771228791882E-004                  9.1907100169276302E-005                  8.3390589837691119E-004                  1.6820776336982408E-004                  3.2767137861587349E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     774                  1.0492758690886599E+010                  5.9999999999999998E-001                  4.9285728463095074E+003                  1.8141178584462314E-001                  5.8499105550252140E-001                  1.8141178584462314E-001                  5.8499105550252140E-001                  4.8055395096165907E+004                  1.1111255142002946E+007                  1.3573268188598661E+002                  1.7139462734647565E+017                 -9.6910608341145132E-001                  7.4218511685938582E-001                  7.4181942634969589E-001                  4.8360121442412562E-001                  5.1404211620075202E-001                  1.0895066858330291E-006                  5.4822814118530682E-004                  1.0376693406290009E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.4473219994700164E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.4209582993444474E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.8499105550252140E-001                  4.1736284911929789E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.8499105550252140E-001                  4.1359529867155831E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -7.4130199011161746E-001                 -5.0949555460217212E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.4187281342443923E+000                 -4.8670687572927180E+000                 -7.4135174574245866E-001                 -4.6822689420515422E+000                 -5.0949555460217212E+001                 -3.9294044759511223E+001                 -4.3561258578662262E+001                 -5.2523929457953891E+001                  5.0198242817768550E+000                  0.0000000000000000E+000                  7.7382870860335018E+000                  1.1618511736316001E-048                  0.0000000000000000E+000                  7.7382870860335018E+000                  8.8817841970012523E-016                  8.8070533680408951E-003                  9.5085628412532905E+000                  2.4353353941874335E+002                  0.0000000000000000E+000                  5.8844392880584392E+003                 -7.4133450139382762E-001                  7.8039099541193679E-001                  2.5111162530611738E-017                  2.4624194957710511E-005                  2.1791155472475621E-001                  2.4415099977149398E-010                  1.2123732973891706E-033                  6.7314002817648113E-099                  2.9141732091248000E-004                  8.9388664017928809E-005                  8.1105522897893995E-004                  1.6314845135381129E-004                  3.1781575893505092E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     822                  1.2329884792991838E+010                  5.9999999999999998E-001                  4.9668440553933560E+003                  1.9177497101627908E-001                  5.9223456403529562E-001                  1.9177497101627908E-001                  5.9223456403529562E-001                  4.6887071002541146E+004                  1.1369000355969645E+007                  1.4998068525367486E+002                  1.8488518985351632E+017                 -9.3367253246857884E-001                  7.7847761347870570E-001                  7.1639064576152911E-001                  4.3275254829801985E-001                  5.6486561894952114E-001                  1.1648266078652411E-006                  5.5698670800589185E-004                  1.0541555657711697E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.4612823650240852E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.4380295611307052E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9223456403529562E-001                  4.2299558833091178E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  5.9223456403529562E-001                  4.1807955907496508E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -7.1717759470106290E-001                 -5.0213364143147935E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3935655388261661E+000                 -4.8709691960763939E+000                 -7.1722831760141681E-001                 -4.6497831885056771E+000                 -5.0213364143147935E+001                 -3.9066338347982629E+001                 -4.2953767486715364E+001                 -5.1861886814315262E+001                  4.9746770505721640E+000                  0.0000000000000000E+000                  7.7238367849289453E+000                  6.5869406325154521E-048                  0.0000000000000000E+000                  7.7238367849289453E+000                  8.8817841970012523E-016                  2.3738284491772274E-002                  9.6520762163058453E+000                  2.3916952689088481E+002                  0.0000000000000000E+000                  5.7192142407583515E+003                 -7.1720807421862731E-001                  7.8581321725434039E-001                  2.5763807032197995E-017                  2.4268169024526823E-005                  2.1253720360189407E-001                  2.3150682944262865E-010                  5.2966124676247073E-034                  6.4980461633737992E-099                  2.8336402724296291E-004                  8.6918415647625595E-005                  7.8864178450448901E-004                  1.5820353423588046E-004                  3.0818298232169577E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     876                  1.4193228609163019E+010                  5.9999999999999998E-001                  5.0076762093897551E+003                  2.0361387711081344E-001                  6.0032999490698269E-001                  2.0361387711081344E-001                  6.0032999490698269E-001                  4.5631055832333324E+004                  1.1661122546068836E+007                  1.6739676984930179E+002                  2.0141156714673146E+017                 -8.9453571082670147E-001                  8.1960458296870808E-001                  6.9096864159248161E-001                  3.8191603073407249E-001                  6.1566742727579438E-001                  1.2528950509538857E-006                  5.6595052685971185E-004                  1.0708710594709702E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.4759538380655939E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.4505264026188218E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.0032999490698269E-001                  4.2796840678026993E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.0032999490698269E-001                  4.2238659951832414E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -6.9116356573313653E-001                 -4.9423487517640979E+001                 -1.6255619765854984E+001                 -9.8999999999999986E+001                 -2.3655689854774096E+000                 -4.8656573123404128E+000                 -6.9121681631563170E-001                 -4.6026501392740888E+000                 -4.9423487517640979E+001                 -3.8667509279217391E+001                 -4.2294446531683960E+001                 -5.1141526472684433E+001                  4.9206285459431314E+000                  0.0000000000000000E+000                  7.7079328716313995E+000                  4.2040138578736675E-047                  0.0000000000000000E+000                  7.7079328716313995E+000                  8.8817841970012523E-016                  7.8141329747163360E-004                  9.1203856869865447E+000                  2.3446667827005265E+002                  0.0000000000000000E+000                  5.5432685873560422E+003                 -6.9119262639779078E-001                  7.9123918324548770E-001                  2.6157004949939290E-017                  2.3902757509577911E-005                  2.0715862147076972E-001                  2.2058877014562234E-010                  3.9421682340034611E-034                  5.8039996481027217E-099                  2.7537513662184433E-004                  8.4467922117003770E-005                  7.6640758273600386E-004                  1.5333759951143426E-004                  2.9870406465777930E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     937                  1.6072778168391039E+010                  5.9999999999999998E-001                  5.0510676446874313E+003                  2.1721579372083918E-001                  6.0945011992353082E-001                  2.1721579372083918E-001                  6.0945011992353082E-001                  4.4275581127485231E+004                  1.1991212758871209E+007                  1.8853204619019388E+002                  2.2185151154799510E+017                 -8.4712357467149635E-001                  8.6274949237344989E-001                  6.6582983942224960E-001                  3.3164453991014392E-001                  6.6589293303408104E-001                  1.3535700844980699E-006                  5.7510956871972417E-004                  1.0876076706096639E-003                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.4910496272447820E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  1.0000000000000000E+000                  9.4747522641319870E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.0945011992353082E-001                  4.3343881725845934E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                  6.0945011992353082E-001                  4.2888315102219732E-001                  0.0000000000000000E+000                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -6.6308135286751779E-001                 -4.8576523136019823E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -2.3342683368383796E+000                 -4.8655512064058124E+000                 -6.6313934341400971E-001                 -4.5375374576423813E+000                 -4.8576523136019823E+001                 -3.8102250504066689E+001                 -4.1579274281276184E+001                 -5.0359454092306976E+001                  4.8475832000415728E+000                  0.0000000000000000E+000                  7.6907201690843063E+000                  3.0251336166403935E-046                  0.0000000000000000E+000                  7.6907201690843063E+000                  8.8817841970012523E-016                  1.6582301994109205E-002                  9.5660387638181454E+000                  2.2937745317896292E+002                  0.0000000000000000E+000                  5.3554528731465307E+003                 -6.6310860046237918E-001                  7.9664316613554775E-001                  2.6570744653427626E-017                  2.3529045200573439E-005                  2.0180128483245194E-001                  2.1116265671153692E-010                  2.6323920643857958E-034                  6.7661377500558962E-099                  2.6749704584656727E-004                  8.2051415070651817E-005                  7.4448175246053189E-004                  1.4857096901812843E-004                  2.8941859320388445E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
