                           1                            2                            3                            4                            5 
              version_number                 initial_mass                    initial_z                    burn_min1                    burn_min2 
                        7385      1.2000000000000000E+000      1.9700000000000000E-003      5.0000000000000000E+001      1.0000000000000000E+003 

                                       1                                        2                                        3                                        4                                        5                                        6                                        7                                        8                                        9                                       10                                       11                                       12                                       13                                       14                                       15                                       16                                       17                                       18                                       19                                       20                                       21                                       22                                       23                                       24                                       25                                       26                                       27                                       28                                       29                                       30                                       31                                       32                                       33                                       34                                       35                                       36                                       37                                       38                                       39                                       40                                       41                                       42                                       43                                       44                                       45                                       46                                       47                                       48                                       49                                       50                                       51                                       52                                       53                                       54                                       55                                       56                                       57                                       58                                       59                                       60                                       61                                       62                                       63                                       64                                       65                                       66                                       67                                       68                                       69                                       70                                       71                                       72                                       73                                       74                                       75                                       76                                       77                                       78                                       79                                       80                                       81                                       82                                       83                                       84                                       85                                       86                                       87                                       88                                       89                                       90                                       91                                       92                                       93 
                            model_number                                 star_age                                star_mass                              effective_T                            photosphere_L                            photosphere_r                               luminosity                                   radius                                  gravity                                 center_T                               center_Rho                                 center_P                        center_degeneracy                                center_mu                                center_ye                                center_h1                               center_he4                               center_c12                               center_n14                               center_o16                              center_ne22                           mass_conv_core                             he_core_mass                             conv_mx1_top                             conv_mx1_bot                             conv_mx2_top                             conv_mx2_bot                                  mx1_top                                  mx1_bot                                  mx2_top                                  mx2_bot                           conv_mx1_top_r                           conv_mx1_bot_r                           conv_mx2_top_r                           conv_mx2_bot_r                                mx1_top_r                                mx1_bot_r                                mx2_top_r                                mx2_bot_r                               epsnuc_M_1                               epsnuc_M_2                               epsnuc_M_3                               epsnuc_M_4                               epsnuc_M_5                               epsnuc_M_6                               epsnuc_M_7                               epsnuc_M_8                                   log_LH                                  log_LHe                                   log_LZ                              log_extra_L                                 log_Lneu                            log_abs_Lgrav                                       pp                                      cno                                 tri_alfa                                   burn_c                                   burn_n                                   burn_o                                max_eps_h                              max_eps_h_m                            max_eps_h_lgR                               max_eps_he                             max_eps_he_m                           max_eps_he_lgR                                max_eps_z                              max_eps_z_m                            max_eps_z_lgR                                 delta_nu                                 delta_Pg                                   nu_max                                    log_L                               surface_h1                               surface_h2                              surface_he3                              surface_he4                              surface_li7                              surface_be7                               surface_b8                              surface_c12                              surface_n14                              surface_o16                             surface_ne20                             surface_mg24                               burn2_top1                               burn2_bot1                               burn2_top2                               burn2_bot2                               burn2_top3                               burn2_bot3                               burn2_top4                               burn2_bot4                                 coupling 
                                     772                  1.1839601253463848E+007                  1.2000000000000000E+000                  7.6575053952233930E+003                  3.4858769968048620E+000                  1.0622830277501589E+000                  3.4858769968048620E+000                  1.0622830277501589E+000                  2.9146748527075761E+004                  1.6859728925852392E+007                  9.7680047437627579E+001                  2.3039065062506512E+017                 -1.8268394129610022E+000                  5.9838213264173523E-001                  8.7329360294964287E-001                  7.4657946216021709E-001                  2.5138257383687113E-001                  7.3599506631704021E-005                  4.1741331736428410E-004                  9.5049607305576532E-004                  0.0000000000000000E+000                  1.2789297539904806E-001                  0.0000000000000000E+000                  1.0408771402427941E-001                  7.8129599012655149E-008                  9.9999999938899975E-001                  9.9999999843945331E-001                  1.2923821284492132E-001                  7.8129599012655149E-008                  1.0000000000000000E+000                  9.9947981550451304E-001                  1.2859200441423960E-001                  1.1057667173602207E-003                  1.0576629837037430E+000                  1.0548061484558910E+000                  1.3956311807099264E-001                  1.1057667173602207E-003                  1.0622830277501589E+000                  8.2657515694954509E-001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.2877637212113667E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.1109150733991804E-001                 -4.2565022582587197E+001                 -1.5051499783199059E+001                 -9.8999999999999986E+001                 -1.0604542697371719E+000                 -6.1654500862747064E-001                  4.8335078764658429E-001                 -6.9737161108969259E-001                 -4.2565022582587197E+001                 -3.0431598484529740E+001                 -3.4801481760023840E+001                 -4.2745914735186098E+001                  9.8297119990461439E+001                  0.0000000000000000E+000                  7.8862602736088618E+000                  8.1610782117746464E-041                  0.0000000000000000E+000                  7.8862602736088618E+000                  1.4210854715202004E-014                  6.9974128176635945E-003                  9.5138565793523853E+000                  1.2759865429006771E+002                  0.0000000000000000E+000                  2.8633206305769618E+003                  5.4231205846204655E-001                  7.5672534424506410E-001                  4.6304546622655251E-017                  2.6028852605235798E-005                  2.4136800619853049E-001                  1.0946260136159307E-009                  4.0901122505350285E-044                  5.2353160492975128E-099                  3.2948703535169081E-004                  1.0106607873922835E-004                  9.1700857747921698E-004                  1.8081922080377994E-004                  3.5223869679995774E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     779                  1.4416874631820373E+007                  1.2000000000000000E+000                  7.6488497319153703E+003                  3.3575238334967001E+000                  1.0449033720365339E+000                  3.3575238334967001E+000                  1.0449033720365339E+000                  3.0124395311328059E+004                  1.6945699410225533E+007                  1.0022264406209925E+002                  2.3757287390692016E+017                 -1.8081054671515633E+000                  5.9854568721794588E-001                  8.7310634943130094E-001                  7.4620558738998066E-001                  2.5174724457611847E-001                  7.1538501992710028E-006                  4.9505282263539085E-004                  9.5038953535618457E-004                  0.0000000000000000E+000                  1.0004668705670161E-001                  0.0000000000000000E+000                  8.2887224373342283E-002                  7.8129599012655149E-008                  9.9999999942024997E-001                  9.9999999853795862E-001                  1.0408771402427963E-001                  7.8129599012655149E-008                  1.0000000000000000E+000                  9.9954727952943412E-001                  1.1719481616181854E-001                  1.0963355978984822E-003                  1.0405057741330823E+000                  1.0377736991057702E+000                  1.2752697409296149E-001                  1.0963355978984822E-003                  1.0449033720365339E+000                  8.2067521891672490E-001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.2539473420092836E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.1781513771995547E-001                 -4.2435446008553775E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0916450528618864E+000                 -1.2018368057125139E+000                  5.1179423418725745E-001                 -1.3433144783979705E+000                 -4.2435446008553775E+001                 -3.1341901211505579E+001                 -3.4614183146866338E+001                 -4.2621764207052344E+001                  8.4498306000755875E+001                  0.0000000000000000E+000                  7.8825402755371963E+000                  1.1033497459257933E-040                  0.0000000000000000E+000                  7.8825402755371963E+000                  1.4210854715202004E-014                  2.5676863260269073E-003                  9.3640515549374754E+000                  1.3066931561532598E+002                  0.0000000000000000E+000                  2.9610367516795973E+003                  5.2601910420579046E-001                  7.6536839821383273E-001                  4.6833421101100349E-017                  2.5413243295951130E-005                  2.3280445503860314E-001                  1.0589849548097640E-009                  3.9569380618789464E-044                  4.9779550132686300E-099                  3.1875892670383610E-004                  9.7775363909827597E-005                  8.8715074820314068E-004                  1.6894326298624000E-004                  3.2910414348031160E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     782                  1.7019464803431187E+007                  1.2000000000000000E+000                  7.6556095640321319E+003                  3.3590261119592992E+000                  1.0432922319582294E+000                  3.3590261119592992E+000                  1.0432922319582294E+000                  3.0217508429139863E+004                  1.6969465857956324E+007                  1.0089297284408487E+002                  2.3943795448911549E+017                 -1.8035194875369824E+000                  5.9872065437060118E-001                  8.7290644369050818E-001                  7.4580594805222789E-001                  2.5214658822007763E-001                  2.4285444901844680E-006                  5.0071117909811669E-004                  9.5025461222887609E-004                  0.0000000000000000E+000                  9.0857750904712764E-002                  0.0000000000000000E+000                  7.4105002652974539E-002                  7.8129599012655149E-008                  9.9999999942024997E-001                  9.9999999859876287E-001                  9.4899595549691906E-002                  7.8129599012655149E-008                  1.0000000000000000E+000                  9.9956274702795267E-001                  1.1224332430662079E-001                  1.0939021978320846E-003                  1.0388120134281058E+000                  1.0362233070219256E+000                  1.2293929747311959E-001                  1.0939021978320846E-003                  1.0432922319582294E+000                  8.2075812466340436E-001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.2539473420092705E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.2497524781332128E-001                 -4.2398686892768261E+001                 -1.4875408524143378E+001                 -9.8999999999999986E+001                 -1.0907960999322968E+000                 -2.0194225713366114E+000                  5.2081625915509289E-001                 -1.4958991622838047E+000                 -4.2398686892768261E+001                 -3.1778825104341081E+001                 -3.4577847752837428E+001                 -4.2587409124064131E+001                  8.2919284793152897E+001                  0.0000000000000000E+000                  7.8815752546084266E+000                  1.2020051628644519E-040                  0.0000000000000000E+000                  7.8815752546084266E+000                  1.4210854715202004E-014                  4.5002649204484156E-006                  8.4439387651822830E+000                  1.3091894480982327E+002                  0.0000000000000000E+000                  2.9688775655134236E+003                  5.2621337991661432E-001                  7.7205527575486632E-001                  4.7242596020976860E-017                  2.4932228368229083E-005                  2.2617842859454826E-001                  1.0312628057739286E-009                  3.8533531845124114E-044                  4.7261911097776660E-099                  3.1041444321287012E-004                  9.5215796658155435E-005                  8.6392688166257736E-004                  1.6004163594703349E-004                  3.1176363347395954E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     783                  1.8254980137646429E+007                  1.2000000000000000E+000                  7.6554025506944618E+003                  3.3591210042063855E+000                  1.0433633941904463E+000                  3.3591210042063855E+000                  1.0433633941904463E+000                  3.0213386620703695E+004                  1.6971496121385798E+007                  1.0096181720920259E+002                  2.3959726068661533E+017                 -1.8031038346433488E+000                  5.9880388243880789E-001                  8.7281144033632840E-001                  7.4561594849222390E-001                  2.5233655319223258E-001                  2.1615653267973574E-006                  5.0109236668189846E-004                  9.5018979846451330E-004                  0.0000000000000000E+000                  9.0650868359164319E-002                  0.0000000000000000E+000                  7.4105002652974594E-002                  7.8129599012655149E-008                  9.9999999940462503E-001                  9.9999999861621647E-001                  9.4899595549691962E-002                  7.8129599012655149E-008                  1.0000000000000000E+000                  9.9956274702795267E-001                  1.1221904452148145E-001                  1.0936535027371043E-003                  1.0387970171021277E+000                  1.0362708111644119E+000                  1.2291304777525196E-001                  1.0936535027371043E-003                  1.0433633941904463E+000                  8.2073076561848501E-001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.2539473420092836E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.2604398005309116E-001                 -4.2394739711430631E+001                 -1.5051499783199059E+001                 -9.8999999999999986E+001                 -1.0909685075844937E+000                 -2.8523679646426978E+000                  5.2210165348224780E-001                 -1.5179574063013157E+000                 -4.2394739711430631E+001                 -3.1826615234297353E+001                 -3.4574614103728770E+001                 -4.2584278880997523E+001                  8.2918082618570097E+001                  0.0000000000000000E+000                  7.8814765079498947E+000                  1.2133625887413490E-040                  0.0000000000000000E+000                  7.8814765079498947E+000                  1.4210854715202004E-014                  3.0041505503147034E-002                  9.7255064951874175E+000                  1.3089518768996646E+002                  0.0000000000000000E+000                  2.9685127324901741E+003                  5.2622564853133058E-001                  7.7473932314314931E-001                  4.7406835091605572E-017                  2.4737732025785668E-005                  2.2351856532089576E-001                  1.0201002233100701E-009                  3.8116437652997069E-044                  4.6113445973929495E-099                  3.0705445892861952E-004                  9.4185162976707115E-005                  8.5457557469670146E-004                  1.5656550727843687E-004                  3.0499207994832945E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     819                  3.2666210201721740E+008                  1.2000000000000000E+000                  7.6938032939297555E+003                  3.6114323729639790E+000                  1.0710664671184098E+000                  3.6114323729639790E+000                  1.0710664671184098E+000                  2.8670664198695384E+004                  1.7400516042985335E+007                  1.0857096180756132E+002                  2.5426891387024982E+017                 -1.7968397613150293E+000                  6.2203308722433992E-001                  8.4728987088065766E-001                  6.9457447247840243E-001                  3.0338111136117285E-001                  2.2301952247324792E-006                  5.2542273028391407E-004                  9.2600932789162096E-004                  0.0000000000000000E+000                  7.3034860378615937E-002                  0.0000000000000000E+000                  5.9922376971329627E-002                  7.8129599012655149E-008                  1.0000000000000000E+000                  9.9999999986554844E-001                  7.7002267604723174E-002                  7.8129599012655149E-008                  1.0000000000000000E+000                  9.9947981550451326E-001                  1.0157742252050828E-001                  1.0674828492125840E-003                  1.0710664671184098E+000                  1.0689256285426609E+000                  1.1128703427381963E-001                  1.0674828492125840E-003                  1.0710664671184098E+000                  8.2737845013013922E-001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.2539473420093363E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.5777608244733301E-001                 -4.1597081848905901E+001                 -1.5352529778863040E+001                 -9.8999999999999986E+001                 -1.0567662535719891E+000                 -3.0951029324478965E+000                  5.5511821289200702E-001                 -1.6568028233386998E+000                 -4.1597081848905901E+001                 -3.1301167059588970E+001                 -3.3967601166986945E+001                 -4.1955896844896557E+001                  8.2313274839361270E+001                  0.0000000000000000E+000                  7.8709576658353866E+000                  7.9734437233225807E-040                  0.0000000000000000E+000                  7.8709576658353866E+000                  1.4210854715202004E-014                  3.8230945044603891E-005                  8.7413101971143181E+000                  1.2563059165283272E+002                  0.0000000000000000E+000                  2.8098991895086729E+003                  5.5767948675174195E-001                  8.7133617785855255E-001                  5.7329144532337487E-017                  1.7087531336684985E-005                  1.2769385803628924E-001                  6.0733775064714268E-010                  3.4412240882462590E-044                  0.0000000000000000E+000                  1.8281121810439981E-004                  5.6075083329553192E-005                  5.0878923015050244E-004                  6.9606287650397314E-005                  1.3559414724867799E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     851                  5.8953450512118828E+008                  1.2000000000000000E+000                  7.7381272158560678E+003                  3.8230549938416263E+000                  1.0894125612101870E+000                  3.8230549938416263E+000                  1.0894125612101870E+000                  2.7713146811961116E+004                  1.7856891419707958E+007                  1.1666535626941796E+002                  2.6960921302767549E+017                 -1.7939606037982956E+000                  6.4697641058092792E-001                  8.2217174407017002E-001                  6.4433963468460054E-001                  3.5362101755896264E-001                  2.5337267884304771E-006                  5.6467644401368786E-004                  8.8410164477816802E-004                  0.0000000000000000E+000                  5.6495389970198005E-002                  0.0000000000000000E+000                  4.6463327188287273E-002                  7.8129599012655149E-008                  1.0000000000000000E+000                  9.9999999989993515E-001                  5.9922376971329849E-002                  7.8129599012655149E-008                  1.0000000000000000E+000                  9.9940243801027429E-001                  9.0646234483891752E-002                  1.0422010282561153E-003                  1.0894125612101870E+000                  1.0874929316732984E+000                  9.9331579827636102E-002                  1.0422010282561153E-003                  1.0894125612101870E+000                  8.3131271518526717E-001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.2539473420093894E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.8252200872749127E-001                 -4.0825581592684415E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -1.0108341823923876E+000                 -3.0081898677333898E+000                  5.7846038928686760E-001                 -1.4485923004607479E+000                 -4.0825581592684415E+001                 -3.0728340850726397E+001                 -3.3349896926071580E+001                 -4.1334797545818013E+001                  8.1277249362669764E+001                  0.0000000000000000E+000                  7.8605482570192278E+000                  4.9315692948800609E-039                  0.0000000000000000E+000                  7.8605482570192278E+000                  1.4210854715202004E-014                  4.3168452395228038E-004                  9.0839029873551791E+000                  1.2247776587256068E+002                  0.0000000000000000E+000                  2.7082667261463089E+003                  5.8241054529869751E-001                  8.9173382036274373E-001                  6.8260399267642712E-017                  1.5292004150244125E-005                  1.0744617858171478E-001                  5.1732069168512593E-010                  6.2937953383875362E-043                  0.0000000000000000E+000                  1.5571570464177192E-004                  4.7763869220109393E-005                  4.3337862035241987E-004                  5.6936716747164582E-005                  1.1091362310897845E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     886                  8.1984756793186045E+008                  1.2000000000000000E+000                  7.7745427979966908E+003                  4.0263314647695765E+000                  1.1075513777230332E+000                  4.0263314647695765E+000                  1.1075513777230332E+000                  2.6812841204269997E+004                  1.8315202137170371E+007                  1.2535028924686711E+002                  2.8504967447151885E+017                 -1.7918954078784770E+000                  6.7478021538173383E-001                  7.9684698871680382E-001                  5.9369121972070282E-001                  4.0427712135016342E-001                  2.9696665555157419E-006                  6.2629905991437422E-004                  8.1621786576817552E-004                  0.0000000000000000E+000                  4.6465569333294862E-002                  0.0000000000000000E+000                  3.3944958482911347E-002                  7.8129599012655149E-008                  1.0000000000000000E+000                  9.9999999991652200E-001                  4.1327173816664398E-002                  7.8129599012655149E-008                  1.0000000000000000E+000                  9.9931371652710399E-001                  7.9273565165985035E-002                  1.0175529578426148E-003                  1.1075513777230332E+000                  1.1057548020038024E+000                  8.5002440909878393E-002                  1.0175529578426148E-003                  1.1075513777230332E+000                  8.3514852973991671E-001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  3.7016473866205120E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.0499817551068180E-001                 -4.0097004061974886E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.6382623235494114E-001                 -3.0851554552379201E+000                  5.9862398917451931E-001                 -1.2315445758313277E+000                 -4.0097004061974886E+001                 -3.0166418185919067E+001                 -3.2744581237549099E+001                 -4.0755731929542634E+001                  8.1558437833770355E+001                  0.0000000000000000E+000                  7.8501537807472968E+000                  2.7793396968123342E-038                  0.0000000000000000E+000                  7.8501537807472968E+000                  1.4210854715202004E-014                  3.5381915349345094E-003                  9.3782093781112099E+000                  1.1952814231444125E+002                  0.0000000000000000E+000                  2.6141405329641661E+003                  6.0490952499744055E-001                  9.0190430433051905E-001                  7.6326161918785183E-017                  1.4359043442657399E-005                  9.7347914882971343E-002                  4.7210292970906081E-010                  4.5688745005375345E-042                  0.0000000000000000E+000                  1.4210496804917451E-004                  4.3588943870776415E-005                  3.9549803367652867E-004                  5.1637893533579931E-005                  1.0059143183401519E-004                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     924                  1.0238388464885234E+009                  1.2000000000000000E+000                  7.8025000836644458E+003                  4.2216410442648096E+000                  1.1259832349431420E+000                  4.2216410442648096E+000                  1.1259832349431420E+000                  2.5942196881905813E+004                  1.8773986867661603E+007                  1.3451359995162258E+002                  3.0040878881894656E+017                 -1.7894741625044350E+000                  7.0430542636799609E-001                  7.7164213918217295E-001                  5.4328227053849232E-001                  4.5469665076690469E-001                  3.5396360890564170E-006                  7.1254988334716889E-004                  7.1974147302445053E-004                  0.0000000000000000E+000                  3.9346831024357459E-002                  0.0000000000000000E+000                  3.1588933725633928E-002                  7.8129599012655149E-008                  1.0000000000000000E+000                  9.9999999992576394E-001                  3.8837731933703046E-002                  7.8129599012655149E-008                  1.0000000000000000E+000                  9.9923875771847692E-001                  7.5584148194678097E-002                  9.9390162944338017E-004                  1.1259832349431420E+000                  1.1242833492284645E+000                  8.1327622900865662E-002                  9.9390162944338017E-004                  1.1259832349431420E+000                  8.4082716200666097E-001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  4.8915409083543139E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.2562824923334803E-001                 -3.9408072490332479E+001                 -9.8999999999999986E+001                 -9.8999999999999986E+001                 -9.1610934002676947E-001                 -2.8450770223411221E+000                  6.1556057684295817E-001                 -1.0142510990727087E+000                 -3.9408072490332479E+001                 -2.9619615270165216E+001                 -3.2153105724558287E+001                 -4.0222888271043743E+001                  8.5517926376779343E+001                  0.0000000000000000E+000                  7.8399401623072782E+000                  1.4341638784159360E-037                  0.0000000000000000E+000                  7.8399401623072782E+000                  1.4210854715202004E-014                  6.4461183639297201E-005                  8.7863566149983132E+000                  1.1667300870147834E+002                  0.0000000000000000E+000                  2.5247209521107284E+003                  6.2548130355182929E-001                  9.0800461426806300E-001                  8.1707806961838845E-017                  1.3783339234867558E-005                  9.1290068889951753E-002                  4.4467051696235680E-010                  1.7795047494299652E-041                  0.0000000000000000E+000                  1.3384769640020677E-004                  4.1056127774522430E-005                  3.7251688990983341E-004                  4.8884522467074339E-005                  9.5227821527757607E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
                                     966                  1.2078147301880372E+009                  1.2000000000000000E+000                  7.8231383965662644E+003                  4.4124163133529919E+000                  1.1450779469870449E+000                  4.4124163133529919E+000                  1.1450779469870449E+000                  2.5084214051122908E+004                  1.9239626764055852E+007                  1.4444125263226130E+002                  3.1614522379267584E+017                 -1.7867723951200172E+000                  7.3607784396389953E-001                  7.4635261638644435E-001                  4.9270380237697936E-001                  5.0528883551600778E-001                  4.2629293433402478E-006                  8.2193411625871605E-004                  5.9638619248885999E-004                  0.0000000000000000E+000                  3.5265155913276267E-002                  0.0000000000000000E+000                  2.9232908968356452E-002                  7.8129599012655149E-008                  1.0000000000000000E+000                  9.9999999993090261E-001                  3.3944958482911403E-002                  7.8129599012655149E-008                  1.0000000000000000E+000                  9.9912612213321161E-001                  7.1918140811688597E-002                  9.7058830157123552E-004                  1.1450779469870449E+000                  1.1434052169448536E+000                  7.5823760057131082E-002                  9.7058830157123552E-004                  1.1450779469870449E+000                  8.4478915431020696E-001                  0.0000000000000000E+000                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  5.5749938636077143E+031                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                 -2.0000000000000000E+001                  6.4484383400292722E-001                 -3.8746194919959038E+001                 -1.5051499783199059E+001                 -9.8999999999999986E+001                 -8.6810713303301401E-001                 -2.7693964602985837E+000                  6.2895609362449123E-001                 -7.9979799588675493E-001                 -3.8746194919959038E+001                 -2.9083725001528141E+001                 -3.1572636865444323E+001                 -3.9734820963494329E+001                  9.1990043861566875E+001                  0.0000000000000000E+000                  7.8296318121964159E+000                  7.0116266871385079E-037                  0.0000000000000000E+000                  7.8296318121964159E+000                  1.4210854715202004E-014                  3.0529389304813077E-003                  9.3386321308146041E+000                  1.1384952854437020E+002                  0.0000000000000000E+000                  2.4379989578519985E+003                  6.4467648157011981E-001                  9.1181124173242745E-001                  8.5360155065150930E-017                  1.3418607132217665E-005                  8.7509026106528026E-002                  4.2741365936523276E-010                  4.3113340152161378E-041                  0.0000000000000000E+000                  1.2865330966132789E-004                  3.9462813796043183E-005                  3.5806018392984883E-004                  4.7535979864067311E-005                  9.2600839247052591E-005                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000                  0.0000000000000000E+000 
